"","X1.top","X1.bottom"
"1",23272,36223
"2",242580,40406
"3",262383,91761
"4",270380,138559
"5",284112,272689
"6",305085,397903
"7",317600,498174
"8",351278,510088
"9",366168,554339
"10",386339,611959
"11",432356,626489
"12",442600,659040
"13",452665,693563
"14",454571,712523
"15",470630,720530
"16",529934,757224
"17",541773,768439
"18",548894,834239
"19",586267,880986
"20",619787,988709
"21",653411,1008912
"22",697155,1044282
"23",772419,1105437
"24",853028,1432263
"25",853108,1438781
"26",930241,1467672
"27",938112,1481042
"28",1017512,1485917
"29",1022782,1578180
"30",1096447,1613746
"31",1177222,1644756
"32",1215136,1658723
"33",1218352,1695900
"34",1255459,1766352
"35",1287871,1806501
"36",1326100,1839916
"37",1337367,2239056
"38",1377688,2250607
"39",1390160,2263146
"40",1401469,2273464
"41",1506649,2334468
"42",1523009,2352242
"43",1526019,2356216
"44",1534680,2365257
"45",1580641,2380634
"46",1591879,2387238
"47",1624167,2404713
"48",1634174,2412491
"49",1650721,2469172
"50",1673003,2492777
"51",1692739,2499439
"52",1725295,2535260
"53",1741889,2538634
"54",1747899,2560404
"55",1790049,2617357
"56",1794793,2622592
"57",1803944,2628634
"58",1818758,2632895
"59",1829868,2647880
"60",1932402,2653235
"61",1940468,2672749
"62",1967625,2672766
"63",1971138,2673391
"64",2023241,2697618
"65",2024134,2697989
"66",2040240,2717965
"67",2120229,2721442
"68",2129416,2750092
"69",2193082,2783609
"70",2200897,2785053
"71",2212441,2812186
"72",2214993,2820094
"73",2216029,2826072
"74",2243473,2833837
"75",2312401,2851457
"76",2348538,2879199
"77",2381964,2891149
"78",2386267,2895141
"79",2389688,2916201
"80",2413205,2934208
"81",2417478,2952922
"82",2425224,3029085
"83",2449414,3035555
"84",2491043,3054408
"85",2520530,3056958
"86",2543857,3058927
"87",2701389,3064867
"88",2741372,3072302
"89",2780337,3073481
"90",2780755,3076120
"91",2790573,3102678
"92",2814596,3134089
"93",2865479,3153543
"94",2883152,3158919
"95",2896214,3159002
"96",2912906,3180841
"97",2929985,3181064
"98",2966578,3188194
"99",2970766,3196549
"100",2991576,3208313
