"","X14.top","X14.bottom"
"1",338242,143959
"2",650281,144120
"3",1426389,144328
"4",1502310,144456
"5",1621852,304836
"6",1630344,399292
"7",1663733,480470
"8",1691072,692940
"9",1728196,770893
"10",1752492,771027
"11",1778224,784420
"12",1779501,873766
"13",1787268,932473
"14",1826046,1009044
"15",1834040,1075544
"16",1840091,1095796
"17",1841097,1112619
"18",1894384,1125043
"19",1906859,1355421
"20",1965777,1370886
"21",2021676,1508069
"22",2030806,2040705
"23",2035831,2200249
"24",2051831,4251669
"25",2065531,4294414
"26",2072152,4296492
"27",2073256,4349169
"28",2152708,4851529
"29",2164788,5316912
"30",2164993,5908080
"31",2165130,5970260
"32",2165220,6151960
"33",2224296,6188322
"34",2227555,7634881
"35",2229595,8379083
"36",2229713,8940041
"37",2229749,8940089
"38",2246778,9678440
"39",2260673,9982700
"40",2260762,10005477
"41",2274911,11771374
"42",2284197,11961323
"43",2312920,12910930
"44",2313603,13113207
"45",2315182,13175571
"46",2319935,14095847
"47",2320148,14232867
"48",2327923,14233044
"49",2336467,14248576
"50",2375075,14402351
"51",2427324,15794391
"52",2471491,15794536
"53",2471576,15794946
"54",2483191,15977409
"55",2512342,16171652
"56",2526336,16246640
"57",2532235,16473093
"58",2711380,16475689
"59",2834785,16615602
"60",2897245,17104120
"61",3004318,17188863
"62",3013947,17335108
"63",3027311,18225953
"64",3078600,18405231
"65",3086915,19063613
"66",3129349,19617218
"67",3167118,20220383
"68",3193283,20696884
"69",3220368,20762213
"70",3246206,20837186
"71",3303764,20879971
"72",3305753,20881003
"73",3454653,21114269
"74",3552060,21320024
"75",3586080,23128175
"76",3689505,26112016
"77",3722170,27996139
"78",3730951,28614949
"79",3750504,34301835
"80",3757337,35689234
"81",3800557,37474690
"82",3809964,37968614
"83",3869994,38004008
"84",3871474,38405598
"85",3983995,38820045
"86",4018509,38821160
"87",4046745,39398658
"88",4085145,39398873
"89",4085219,39516528
"90",4085736,39516741
"91",4101291,40561517
"92",4111701,40561702
"93",4137346,42634974
"94",4141830,42659367
"95",4229544,42663602
"96",4281326,43817969
"97",4434586,44928912
"98",4501071,45911831
"99",4566494,47379663
"100",4597853,48230832
"101",4616602,48732744
"102",4641463,50220108
"103",4643290,51418011
"104",4643840,51501228
"105",4644251,51948625
"106",4650322,52740552
"107",4668491,52740710
"108",4741452,53680583
"109",4853782,53680589
"110",5158845,53681486
"111",5167963,53842126
"112",8378206,53988139
"113",9178899,54817572
"114",9475036,54889119
"115",9792777,55499266
"116",9793702,56340181
"117",11434136,56665228
"118",11723951,56665866
"119",11787225,56666525
"120",13717973,56783431
"121",13774558,56783652
"122",15465785,58235117
"123",16260364,58535590
"124",16883901,58671964
"125",16970561,58672221
"126",16971129,59595465
"127",17130706,59595573
"128",17137056,59835871
"129",18046692,60352231
"130",18290229,60352294
"131",18307103,60353156
"132",18585769,60762465
"133",20739253,60762487
"134",20739632,60817115
"135",21369998,60979598
"136",21415209,61067114
"137",21464756,61067145
"138",21464828,61930142
"139",22611202,62037186
"140",22718246,63183560
"141",23581243,63183632
"142",23581274,63233179
"143",23668790,63278390
"144",23831273,63908756
"145",23885901,63909135
"146",23885923,66062619
"147",24295232,66341285
"148",24296094,66358159
"149",24296157,66601696
"150",24812517,67511332
"151",25052815,67517682
"152",25052923,67677259
"153",25976167,67677827
"154",25976424,67764487
"155",26112798,68388024
"156",26413271,69182603
"157",27864736,70873830
"158",27864957,70930415
"159",27981863,72861163
"160",27982522,72924437
"161",27983160,73214252
"162",28308207,74854686
"163",29149122,74855611
"164",29759269,75173352
"165",29830816,75469489
"166",30660249,76270182
"167",30806262,79480425
"168",30966902,79489543
"169",30967799,79794606
"170",30967805,79906936
"171",31907678,79979897
"172",31907836,79998066
"173",32699763,80004137
"174",33147160,80004548
"175",33230377,80005098
"176",34428280,80006925
"177",35915644,80031786
"178",36417556,80050535
"179",37268725,80081894
"180",38736557,80147317
"181",39719476,80213802
"182",40830419,80367062
"183",41984786,80418844
"184",41989021,80506558
