"","X11.top","X11.bottom"
"1",13044,444897
"2",270526,810740
"3",280992,1151395
"4",288406,1626015
"5",301574,1658367
"6",522938,1688708
"7",583789,1848320
"8",699878,2177080
"9",761227,2315289
"10",766088,2485529
"11",812069,2578071
"12",988776,2725017
"13",1076498,2887561
"14",1197191,2963103
"15",1230584,2977599
"16",1236182,3003495
"17",1262471,3083591
"18",1343742,3196957
"19",1437066,3328500
"20",1502085,3511345
"21",1504047,3712430
"22",1645210,3749770
"23",1729690,4311748
"24",1755121,4341771
"25",1900499,4373208
"26",1966207,4423315
"27",2041630,4491633
"28",2137410,4533714
"29",2415161,4563709
"30",2421883,4601191
"31",2460119,4695561
"32",2466695,4705321
"33",2696095,4902312
"34",2743018,4918856
"35",3029601,4940106
"36",3084445,5031725
"37",3107321,5130533
"38",3120876,5154261
"39",3152888,5198230
"40",3224198,5237999
"41",3225800,5245649
"42",3230073,5310749
"43",3237828,5380631
"44",3248276,5594136
"45",3264895,5600538
"46",3647979,5874629
"47",3654437,5900287
"48",3686068,5941128
"49",3716895,5961277
"50",3792972,6010386
"51",3796068,6079998
"52",3829567,6122457
"53",3894801,6191478
"54",3947203,6207472
"55",4011053,6218871
"56",4064698,6224194
"57",4093925,6231313
"58",4146902,6480497
"59",4196396,6703701
"60",4267650,6774795
"61",4314922,6989238
"62",4320862,6991881
"63",4321542,7085860
"64",4421326,7114093
"65",4428349,7139439
"66",4441037,7176039
"67",4484028,7353436
"68",4484038,7401330
"69",4509889,7472178
"70",4533936,7708183
"71",4537572,7731509
"72",4621015,7756618
"73",4635080,7896848
"74",4636788,7909435
"75",4660953,8097623
"76",4707120,8217522
"77",4708351,8224882
"78",4736118,8412434
"79",4883780,8438574
"80",4923446,8574603
"81",4938571,8919985
"82",5007433,8982455
"83",5084987,9023689
"84",5089650,9119250
"85",5174733,9221474
"86",5221608,9234304
"87",5431022,9523915
"88",5474257,9618286
"89",5559438,9689834
"90",5656186,9722226
"91",5867394,9725659
"92",6088365,9944253
"93",6120339,9977438
"94",6416212,10040020
"95",6422679,10119855
"96",6574946,10163071
"97",6596278,10394302
"98",6614328,10665877
"99",6641604,10756098
"100",6645147,10761455
"101",6660674,10773273
"102",6681995,10782946
"103",6791306,10799954
"104",6842808,10807050
"105",6858959,10849468
"106",6887739,10962715
"107",7102181,11111521
"108",7175143,11152934
"109",7278752,11224910
"110",7296293,11256710
"111",7329160,11308506
"112",7380160,11308547
"113",7440392,11377967
"114",7483251,11437756
"115",7698923,11507160
"116",7757007,11567233
"117",7893118,11598065
"118",7937990,11607851
"119",7993825,11712426
"120",8006483,11731118
"121",8146303,11921141
"122",8159210,12014331
"123",8346379,12048042
"124",8370202,12171007
"125",8697025,12208128
"126",9076438,12272007
"127",9609937,12282002
"128",9683781,12340257
"129",9710780,12370575
"130",9711012,12380521
"131",9825044,12415157
"132",9904062,12424932
"133",9919233,12437519
"134",9988680,12441451
"135",9990642,12626347
"136",10042545,12727213
"137",10079525,12860752
"138",10228949,12884162
"139",10278872,12895851
"140",10390186,12947595
"141",10396030,12956557
"142",10461358,13006467
"143",10567308,13017683
"144",10581245,13020208
"145",10618762,13021034
"146",10658263,13032342
"147",10691845,13160731
"148",10792980,13203397
"149",10837805,13328851
"150",10840129,13362793
"151",10958036,13519648
"152",11043282,13608074
"153",11228218,13877255
"154",11339231,13907157
"155",11417456,14089668
"156",11423190,14156806
"157",11616831,14158765
"158",11701346,14339746
"159",11825169,14348245
"160",12066643,14373939
"161",12130403,14376168
"162",12205460,14381893
"163",12294218,14412221
"164",12445821,14463300
"165",12477712,14500290
"166",12523097,14500333
"167",12604484,14502513
"168",12863993,14562447
"169",12927968,14650753
"170",12935926,14751910
"171",13013855,14977514
"172",13274824,15038560
"173",13451238,15222258
"174",13544755,15224715
"175",13621841,15229041
"176",13639575,15305251
"177",13689604,15320038
"178",13740220,15380669
"179",13952656,15496000
"180",13957537,15571390
"181",14322618,15611695
"182",14343401,15685279
"183",14367317,15731037
"184",14383356,15897254
"185",14513776,15927748
"186",14551615,15929986
"187",14627041,15975317
"188",14639738,16249325
"189",14697906,16267746
"190",14744970,16315376
"191",14770839,16395379
"192",14790736,16566806
"193",14882925,16669070
"194",14944405,16703903
"195",14981927,16778807
"196",15032738,16804141
"197",15038819,16816316
"198",15042562,16915806
"199",15142962,17089351
"200",15175680,17167739
"201",15504125,17258170
"202",15525594,17271072
"203",15543370,17308900
"204",15596120,17352306
"205",15633486,17620770
"206",15638350,17712206
"207",15678074,17759677
"208",15731841,17805533
"209",15767664,17847927
"210",15772914,17883146
"211",15885024,17924664
"212",15918516,17990632
"213",16047492,18028095
"214",16223719,18059838
"215",16501364,18151647
"216",16511772,18413316
"217",16512131,18439514
"218",16789726,18488803
"219",16958766,18519746
"220",16977399,18557770
"221",17162452,18651812
"222",17252297,18826136
"223",17268735,18841710
"224",17297264,18841726
"225",17444699,18876541
"226",17536427,18908322
"227",17542074,18952808
"228",17566474,18972838
"229",17576757,19040144
"230",17652451,19129718
"231",17841758,19133197
"232",18121188,19143922
"233",18242578,19150366
"234",18348891,19303497
"235",18373111,19344728
"236",18387026,19363424
"237",18438863,19463392
"238",18462194,19627523
"239",18562205,19627869
"240",18596047,19655386
"241",18702847,19732214
"242",18729674,19786772
"243",18739284,20219644
"244",18816260,20259889
"245",18874656,20417653
"246",18907106,20467374
"247",18911772,20524441
"248",18944663,20548175
"249",18983429,20736933
"250",18989636,20741434
"251",18994206,20866449
"252",19030468,20905995
"253",19068281,21036327
"254",19370192,21048936
"255",19378360,21278302
"256",19382474,21322186
"257",19413733,21527168
"258",19496937,21680015
"259",19533170,21688589
"260",19568136,21887653
"261",19633576,21903323
"262",19662452,21911557
"263",19662946,21954948
"264",19742434,21992005
"265",20259492,22015479
"266",20285833,22038685
"267",20383587,22122215
"268",20488636,22139388
"269",20566950,22168241
"270",20587705,22173972
"271",20601960,22239679
"272",20627603,22260746
"273",20679458,22311492
"274",20696990,22330479
"275",20716585,22496588
"276",20735764,22519217
"277",20775031,22520885
"278",20797290,22535185
"279",20913984,22671462
"280",20927423,22727561
"281",20941645,22792383
"282",20943807,22942987
"283",21007335,23055040
"284",21008676,23075418
"285",21019953,23075720
"286",21066381,23142592
"287",21143641,23158549
"288",21205653,23197445
"289",21243972,23205844
"290",21243992,23655926
"291",21321861,23693124
"292",21325082,23696892
"293",21335283,23825876
"294",21393745,23923840
"295",21409734,23996644
"296",21449041,24073276
"297",21529041,24078214
"298",21681449,24095992
"299",21701942,24110946
"300",21770104,24256708
"301",21770805,24319219
"302",21876660,24341835
"303",21933991,24345591
"304",21992788,24398029
"305",22093596,24442154
"306",22197768,24444616
"307",22215799,24458124
"308",22267600,24571491
"309",22302632,24609725
"310",22315042,24609789
"311",22352765,24671965
"312",22415447,24819089
"313",22440623,25012669
"314",22529652,25091435
"315",22732590,25103488
"316",22741746,25203257
"317",22758419,25271182
"318",22842396,25323875
"319",22954770,25427507
"320",23180627,25547586
"321",23202042,25556484
"322",23286218,25687274
"323",23376370,25709024
"324",23432430,25775171
"325",23440080,25775391
"326",23460364,25988373
"327",23525874,26064884
"328",23617746,26102880
"329",23663592,26266940
"330",23806323,26311392
"331",23859817,26439441
"332",23860843,26456438
"333",23920670,26465236
"334",24050104,26528378
"335",24084304,26560220
"336",24098449,26626038
"337",24124106,26658579
"338",24151828,26664543
"339",24198168,26672832
"340",24231507,26718409
"341",24402956,26842611
"342",24456022,26931041
"343",24461769,26989514
"344",24482296,27002759
"345",24567042,27057288
"346",24633709,27066677
"347",24652091,27106297
"348",24665192,27119100
"349",24713954,27124724
"350",24737630,27225643
"351",24780411,27249447
"352",24819831,27322256
"353",24836828,27366947
"354",24888045,27371829
"355",24935620,27549337
"356",25116509,27602628
"357",25116872,27637261
"358",25157320,27679571
"359",25331050,27754665
"360",25364219,27847375
"361",25367463,28049114
"362",25665382,28118390
"363",25682443,28122972
"364",25698812,28365935
"365",25840799,28417518
"366",25863404,28434738
"367",25893835,28475827
"368",25920721,28482819
"369",26101212,28516887
"370",26148233,28654360
"371",26211199,28690885
"372",26259915,28733416
"373",26314889,28735430
"374",26393783,28746162
"375",26484424,28781646
"376",26548915,28788622
"377",26574407,29189799
"378",26588970,29354040
"379",26632050,29502161
"380",26644214,29515835
"381",26657389,29571606
"382",26659910,29638807
"383",26766080,29640229
"384",27000153,29644530
"385",27002894,29737706
"386",27055792,29807397
"387",27414202,29830215
"388",27418411,29873217
"389",27664357,29916533
"390",27670813,30006782
"391",27694586,30042129
"392",27731183,30089927
"393",27750212,30116796
"394",27769648,30142832
"395",27788810,30158398
"396",27792661,30211327
"397",27957980,30333271
"398",28009004,30405836
"399",28081218,30461658
"400",28283597,30470297
"401",28351358,30525897
"402",28527636,30529550
"403",28548928,30532420
"404",28607679,30645422
"405",28718599,30691966
"406",28720035,30694576
"407",28730935,30800574
"408",28742236,30827252
"409",28859627,30896982
"410",28862282,31070923
"411",28920267,31130809
"412",29032342,31223357
"413",29235083,31402052
"414",29317817,31425997
"415",29577964,31529722
"416",29880881,31585702
"417",29886080,31860047
"418",30006720,31873213
"419",30084292,31913662
"420",30099951,32131644
"421",30303100,32158762
"422",30330065,32222708
"423",30372215,32244984
"424",30455207,32281167
"425",30484734,32372058
"426",30486597,32391809
"427",30522301,32506530
"428",30766643,32571781
"429",30928372,32612125
"430",30974267,32627665
"431",31092807,32655857
"432",31232354,32702323
"433",31269373,32739391
"434",31314407,32900275
"435",31315147,33325765
"436",31427094,33381609
"437",31565987,33405751
"438",31571866,33471142
"439",31638600,33524260
"440",31648928,33559728
"441",31654094,33698725
"442",32040030,33879653
