"","X28.top","X28.bottom"
"1",41012,46329
"2",297169,116172
"3",437597,116191
"4",446292,205452
"5",488895,264996
"6",552860,366312
"7",579884,369484
"8",800714,380576
"9",1130906,552702
"10",1180254,580070
"11",1275258,693948
"12",1293420,831654
"13",1453087,893533
"14",1579865,921139
"15",1821353,1084971
"16",1984205,1169210
"17",2132482,1314142
"18",2144355,1332921
"19",2156837,1385301
"20",2191042,1520870
"21",2482034,1630899
"22",2707212,1737596
"23",2711660,1746900
"24",2735765,1773508
"25",2888862,1856904
"26",2922091,1934236
"27",2927872,1961778
"28",3053424,1964596
"29",3053722,2012819
"30",3150076,2120703
"31",3181913,2207760
"32",3313910,2208319
"33",3402320,2231287
"34",3422470,2234215
"35",3524292,2290384
"36",3561352,2299753
"37",3671531,2541182
"38",3732148,2758426
"39",3741753,2789114
"40",3842164,2813796
"41",3860801,3270468
"42",3944132,3465215
"43",3991853,3496660
"44",4083758,3600496
"45",4138840,3647164
"46",4176215,3668208
"47",4259552,3674466
"48",4323603,3684219
"49",4362809,3959975
"50",4717659,4080831
"51",4790688,4083019
"52",4908323,4135745
"53",4935710,4137709
"54",5009414,4184903
"55",5343778,4245692
"56",5485682,4287302
"57",5486926,4376950
"58",5521808,4512413
"59",5623010,4595817
"60",5735387,4601798
"61",5933350,4738939
"62",5971758,4798405
"63",6154944,4803944
"64",6224462,5139018
"65",6256500,5199312
"66",6259240,5542369
"67",6262811,5557344
"68",6313503,5636256
"69",6317107,5838631
"70",6513308,5886602
"71",6650687,5923807
"72",6730630,6039211
"73",6888544,6249928
"74",7041481,6341831
"75",7061650,6365261
"76",7286352,6471538
"77",7334453,6472649
"78",7398971,6494714
"79",7466981,6637246
"80",7495696,6808389
"81",7579900,6894624
"82",7637780,6948465
"83",7696666,7180444
"84",7907012,7181126
"85",7935142,7185847
"86",8001281,7277354
"87",8010014,7324278
"88",8020319,7368204
"89",8277392,7948403
"90",8457732,8013678
"91",8498653,8016254
"92",8499395,8046811
"93",8564879,8100793
"94",8583769,8138322
"95",8627093,8141322
"96",8726994,8207437
"97",8861675,8285866
"98",8902514,8376507
"99",8965381,8497724
"100",8970882,8604218
"101",9041351,8629222
"102",9167521,8640750
"103",9233962,8695283
"104",9234825,8797907
"105",9287242,8864787
"106",9348134,8891035
"107",9402968,8918715
"108",9481938,8925864
"109",9505645,8984186
"110",9506507,9206913
"111",9578767,9207641
"112",9606084,9238600
"113",9731838,9261432
"114",9744994,9484122
"115",9827148,9521163
"116",9834430,9587351
"117",9907305,9715949
"118",9960419,9814894
"119",9975944,10127779
"120",10065688,10141689
"121",10077329,10405416
"122",10204986,10495411
"123",10290101,10571561
"124",10311582,10619613
"125",10351136,10717273
"126",10368095,10928801
"127",10387010,10952822
"128",10388550,11030176
"129",10392822,11204529
"130",10399461,11399670
"131",10411119,11416905
"132",10455408,11468026
"133",10472536,11592230
"134",10549185,11714595
"135",10568196,11726032
"136",10603093,11727825
"137",10799444,11786519
"138",10827837,11914906
"139",10862364,11957999
"140",11005114,11975761
"141",11102989,12061542
"142",11103325,12213810
"143",11248891,12216975
"144",11251711,12221879
"145",11464173,12403922
"146",11541169,12419798
"147",11545231,12739353
"148",11604715,12871449
"149",11663631,12996621
"150",11693601,13110914
"151",11784267,13186496
"152",11855291,13210277
"153",11866330,13344569
"154",11876345,13392692
"155",12143364,13580246
"156",12272549,13734639
