"","X25.top","X25.bottom"
"1",243,20654
"2",3786,38650
"3",7323,43899
"4",8803,45230
"5",9369,51555
"6",18174,119744
"7",19921,137513
"8",83264,138444
"9",84097,139307
"10",101876,140733
"11",102125,142051
"12",104728,158142
"13",122519,158448
"14",131601,164963
"15",132270,166349
"16",147231,167181
"17",151131,167779
"18",159324,168824
"19",162777,170287
"20",171198,175979
"21",194156,176699
"22",199034,178490
"23",202910,194108
"24",209375,194409
"25",232782,203371
"26",237186,203741
"27",258482,207880
"28",273991,208029
"29",286705,209302
"30",291351,210418
"31",292051,210516
"32",305777,253046
"33",308029,253791
"34",311142,258972
"35",313997,263441
"36",314413,280170
"37",314800,280507
"38",320199,282378
"39",325656,283328
"40",331553,284942
"41",339777,295823
"42",359514,297993
"43",360251,302128
"44",366066,304027
"45",368632,304258
"46",370804,310471
"47",412560,318386
"48",431006,319482
"49",443492,335378
"50",445253,339520
"51",445407,345006
"52",447468,345258
"53",455954,348744
"54",456784,350296
"55",460696,352948
"56",466542,357316
"57",470484,359385
"58",472364,365457
"59",474687,376451
"60",476182,377715
"61",479026,381278
"62",480771,386893
"63",483130,394519
"64",484892,396007
"65",490348,409339
"66",491152,430894
"67",495228,435887
"68",504943,437374
"69",508979,439722
"70",511549,442460
"71",514871,446612
"72",518406,458009
"73",527674,479353
"74",531261,484405
"75",535709,486383
"76",537333,489415
"77",537372,508408
"78",539804,515073
"79",540414,533566
"80",540783,542541
"81",543767,543632
"82",560271,544482
"83",561318,544869
"84",561880,557478
"85",563388,559729
"86",569901,569755
"87",573375,573229
"88",577926,579360
"89",579785,579421
"90",582544,583104
"91",588876,592330
"92",593226,598483
"93",594214,614941
"94",608089,626737
"95",613924,634737
"96",615797,634936
"97",618754,635888
"98",619496,643800
"99",619717,650791
"100",623269,653671
"101",629520,659358
"102",630444,676163
"103",639796,689811
"104",648384,689899
"105",649950,689940
"106",653275,689997
"107",653420,702562
"108",653530,705832
"109",655707,717396
"110",655939,720105
"111",665263,757842
"112",665791,760676
"113",666582,763810
"114",672765,769342
"115",673238,776961
"116",701424,782451
"117",710441,784937
"118",723047,789125
"119",725803,793804
"120",733697,800291
"121",736436,802880
"122",743702,803049
"123",748337,811815
"124",748539,814789
"125",751379,820030
"126",754496,822420
"127",756224,823293
"128",756499,825858
"129",760178,855664
"130",765866,867859
"131",770006,876018
"132",780413,880771
"133",780937,890697
"134",783437,891987
"135",806061,900156
"136",809010,902785
"137",817363,903129
"138",822145,904969
"139",849107,905362
"140",868441,906119
"141",870075,906300
"142",873106,909537
"143",876704,914548
"144",887739,916445
"145",898016,924307
"146",900950,925171
"147",907087,938281
"148",917386,939101
"149",918741,942062
"150",927699,947445
"151",929423,950517
"152",942233,955659
"153",944348,956988
"154",957810,961874
"155",959107,975504
"156",960048,977284
"157",963121,985567
"158",967680,987327
"159",971985,997860
"160",974974,1005736
"161",976075,1006926
"162",989622,1007388
"163",994202,1012903
"164",998611,1027785
"165",998796,1028616
"166",1007327,1045448
"167",1010053,1071540
"168",1011475,1072764
"169",1018000,1079729
"170",1032071,1084139
"171",1033531,1084226
"172",1053189,1087699
"173",1053209,1088971
"174",1053230,1123721
"175",1053738,1127353
"176",1059811,1132015
"177",1060005,1139280
"178",1060645,1143054
"179",1062144,1145148
"180",1064927,1153364
"181",1065078,1154138
"182",1069231,1156405
"183",1079933,1159987
"184",1085168,1161411
"185",1086607,1168012
"186",1096079,1169826
"187",1108111,1176198
"188",1118356,1177588
"189",1127172,1177880
"190",1127416,1180294
"191",1129579,1180796
"192",1129834,1181174
"193",1130545,1183168
"194",1133644,1183916
"195",1138085,1217156
"196",1138670,1217208
"197",1142583,1217260
"198",1145149,1229256
"199",1146076,1242735
"200",1150515,1246306
"201",1151376,1249674
"202",1153705,1251332
"203",1161503,1261064
"204",1161629,1262602
"205",1162055,1270299
"206",1162349,1275393
"207",1187591,1287633
"208",1188527,1298066
"209",1188911,1298562
"210",1191387,1307583
"211",1201140,1310779
"212",1213981,1327236
"213",1248679,1333887
"214",1255006,1340456
"215",1256404,1343644
"216",1259379,1353087
"217",1259545,1356968
"218",1262385,1377296
"219",1262856,1383296
"220",1279041,1384806
"221",1283398,1387187
"222",1293266,1404924
"223",1323547,1466335
"224",1323659,1469241
"225",1327966,1469360
"226",1331618,1470324
"227",1331922,1513199
"228",1335730,1513301
"229",1338693,1514012
"230",1338705,1535822
"231",1340840,1546078
"232",1344729,1547422
"233",1345693,1548833
"234",1354082,1552577
"235",1358173,1553976
"236",1368155,1555158
"237",1369759,1556356
"238",1379654,1556390
"239",1383039,1557239
"240",1386531,1573608
"241",1458016,1574459
"242",1464546,1574771
"243",1468803,1582130
"244",1479649,1584281
"245",1481717,1586224
"246",1486550,1598144
"247",1510352,1615829
"248",1513122,1618083
"249",1534074,1618132
"250",1534402,1618792
"251",1549547,1621904
"252",1552305,1628669
"253",1554741,1652861
"254",1555997,1660030
"255",1556745,1661920
"256",1558148,1680334
"257",1558184,1692216
"258",1576336,1692318
"259",1578643,1696474
"260",1578815,1696807
"261",1584309,1709685
"262",1585259,1713631
"263",1585697,1714378
"264",1586413,1718068
"265",1587231,1724895
"266",1589446,1733580
"267",1589842,1735950
"268",1602104,1748057
"269",1602691,1771924
