"","X29.top","X29.bottom"
"1",101094,9529
"2",103308,9986
"3",108537,10141
"4",110753,10218
"5",112844,10256
"6",114223,10372
"7",172230,10449
"8",198139,10526
"9",211590,10564
"10",249382,10914
"11",271794,10952
"12",345689,11107
"13",354921,11145
"14",387640,11417
"15",405282,13727
"16",409937,13809
"17",465045,22639
"18",599225,55517
"19",602125,63768
"20",629010,64017
"21",646004,68570
"22",676143,73405
"23",679076,86335
"24",726840,103700
"25",787318,107164
"26",803974,108281
"27",888824,108873
"28",958727,129726
"29",1170265,130523
"30",1260634,131032
"31",1334238,144696
"32",1342209,145603
"33",1349080,161145
"34",1381829,165062
"35",1467423,177670
"36",1484276,177751
"37",1565597,179592
"38",1638843,180057
"39",1649319,191232
"40",1731532,213678
"41",1754950,224006
"42",1763159,228992
"43",1789229,229375
"44",1821462,244288
"45",1871245,293718
"46",1896637,294808
"47",1915980,329781
"48",1936501,336819
"49",2017409,338356
"50",2017464,365288
"51",2023976,365612
"52",2042611,366794
"53",2056838,368079
"54",2066338,370129
"55",2119384,376865
"56",2126565,390136
"57",2153350,405183
"58",2153808,405808
"59",2208712,405820
"60",2259200,405850
"61",2284585,411257
"62",2286951,415545
"63",2321095,416649
"64",2377416,422536
"65",2430357,422972
"66",2491059,423649
"67",2492916,423769
"68",2496155,426254
"69",2528765,429829
"70",2566756,430172
"71",2569035,433529
"72",2593773,437097
"73",2642534,449655
"74",2698425,449763
"75",2734672,460977
"76",2763734,466391
"77",2852296,467403
"78",2862692,469150
"79",2872332,473335
"80",2913508,475490
"81",2975188,475844
"82",3002800,487349
"83",3177367,487782
"84",3275281,512298
"85",3341334,514050
"86",3386565,534428
"87",3679510,538462
"88",3691695,544762
"89",3715833,551123
"90",3763464,566111
"91",3909924,575240
"92",3918811,580447
"93",3946441,587214
"94",3998297,588490
"95",4062673,599711
"96",4469236,620528
"97",4509750,634922
"98",4627744,646622
"99",4769760,649789
"100",4813665,662351
"101",5094735,664660
"102",5116644,668298
"103",5175279,677507
"104",5283885,684373
"105",5334702,685184
"106",5353295,693940
"107",5354016,713692
"108",5368330,725258
"109",5404994,727570
"110",5411072,730621
"111",5459853,736112
"112",5466984,741037
"113",5524930,754314
"114",5533798,756352
"115",5544541,762089
"116",5547115,765980
"117",5554822,766536
"118",5567171,771000
"119",5592602,793329
"120",5596141,801382
"121",5612739,802782
"122",5646065,806337
"123",5680423,808447
"124",5684760,811059
"125",5715789,865717
"126",5729146,869485
"127",5744501,873951
"128",5751940,875734
"129",5761597,878695
"130",5772503,882153
"131",5778034,885302
"132",5797837,886948
"133",5817281,889202
"134",5930044,891020
"135",5998613,894411
"136",6085510,897533
"137",6270547,900571
"138",6378718,902380
"139",6562632,904506
"140",6695075,906458
"141",6853426,927263
"142",6894741,927304
"143",6894754,934893
"144",6965277,939959
"145",7092258,954756
"146",7137981,956175
"147",7236895,963940
"148",7269040,964259
"149",7324916,965252
"150",7344796,982643
"151",7350916,986117
"152",7373148,988351
"153",7383080,1005613
"154",7415201,1010230
"155",7424527,1010271
"156",7562637,1030831
"157",7594507,1041898
"158",7656368,1041980
"159",7697338,1047562
"160",7729170,1054501
"161",7730989,1059304
"162",7973313,1071564
"163",8011356,1084712
"164",8021191,1095330
"165",8043621,1099690
"166",8043898,1099890
"167",8192988,1113057
"168",8238105,1139959
"169",8262308,1143044
"170",8322249,1143910
"171",8564047,1163016
"172",8566053,1167867
"173",8569077,1182680
"174",8570250,1200847
"175",8575306,1204143
"176",8646584,1211834
"177",8658264,1219927
"178",8673723,1219985
"179",8678597,1231831
"180",8717218,1246149
"181",8720517,1249145
"182",8721227,1251425
"183",8724910,1264701
"184",8753038,1268986
"185",8781718,1272585
"186",8790224,1275329
