"","X13.top","X13.bottom"
"1",148820,34548
"2",407536,41895
"3",517575,54641
"4",524908,63762
"5",649421,64302
"6",697633,73689
"7",697685,100136
"8",790100,150421
"9",843993,182247
"10",904524,196119
"11",1030794,276454
"12",1273334,284730
"13",1341512,306411
"14",1476593,365512
"15",1501255,459186
"16",1503552,459924
"17",1522088,478021
"18",1524502,667746
"19",1589739,667897
"20",1604133,762554
"21",1715611,764109
"22",1841760,815833
"23",1888537,836137
"24",1935784,846829
"25",1977079,961470
"26",1981880,1042557
"27",2010924,1044002
"28",2018415,1074742
"29",2066868,1076265
"30",2225185,1143740
"31",2325550,1198703
"32",2368252,1217865
"33",2449920,1312681
"34",2452108,1320818
"35",2455131,1326551
"36",2505361,1407874
"37",2582472,1424329
"38",2721370,1429994
"39",2775799,1504567
"40",2815774,1519711
"41",2852863,1613976
"42",2867335,1700763
"43",2925156,1714680
"44",2986780,1715269
"45",3081124,1769760
"46",3111365,1773701
"47",3133392,1816815
"48",3154605,1836355
"49",3256737,1872053
"50",3259359,1953162
"51",3273921,1967473
"52",3296987,1970543
"53",3364708,1971283
"54",3369276,1973857
"55",3385483,2027448
"56",3434324,2035631
"57",3455189,2052017
"58",3550928,2057482
"59",3570912,2162791
"60",3574846,2175211
"61",3645489,2216873
"62",3708483,2240030
"63",3715905,2268173
"64",3727622,2273383
"65",3727663,2276138
"66",3751635,2282975
"67",3751802,2322742
"68",3754799,2371324
"69",3834815,2378808
"70",3856319,2406603
"71",3865182,2406671
"72",3898139,2406739
"73",3903954,2443817
"74",4004948,2451485
"75",4135400,2478107
"76",4156721,2503632
"77",4252699,2541066
"78",4252767,2566948
"79",4283975,2582862
"80",4332522,2590211
"81",4382812,2625941
"82",4481694,2631629
"83",4516001,2636801
"84",4523465,2668572
"85",4549000,2673853
"86",4565677,2703748
"87",4567629,2758920
"88",4569707,2849523
"89",4586847,2856053
"90",4588492,2866594
"91",4603734,2967897
"92",4673196,2995374
"93",4728639,3059136
"94",4828834,3089575
"95",4835432,3127479
"96",4909486,3157460
"97",5124747,3221879
"98",5137185,3246862
"99",5165735,3330162
"100",5211405,3587788
"101",5219237,3593780
"102",5338393,3620221
"103",5470935,3749552
"104",5567391,3757332
"105",5567496,3875883
"106",5572628,3974065
"107",5589276,3978894
"108",5589577,3984000
"109",5601574,4012037
"110",5605270,4020370
"111",5613539,4022075
"112",5754278,4054654
"113",5795638,4065755
"114",5917002,4074899
"115",5969511,4077592
"116",6003965,4077676
"117",6069394,4079308
"118",6073601,4081571
"119",6108459,4118370
"120",6147250,4143300
"121",6189853,4154040
"122",6355772,4160585
"123",6367848,4167152
"124",6442108,4201570
"125",6460808,4219500
"126",6524527,4221064
"127",6650755,4293669
"128",6692804,4323278
"129",6711705,4328016
"130",6724332,4345157
"131",6982500,4345999
"132",6984318,4369743
"133",7046218,4386412
"134",7091929,4393821
"135",7114973,4393844
"136",7117066,4399401
"137",7119566,4413943
"138",7238627,4415720
"139",7360680,4446833
"140",7413632,4448996
"141",7431994,4479732
"142",7556387,4516197
"143",7575134,4549162
"144",7580187,4570712
"145",7602556,4571405
"146",7738063,4580796
"147",8105174,4583562
"148",8144254,4618345
"149",8309664,4641420
"150",8606065,4678755
"151",8663287,4728929
"152",8726596,4733527
"153",8791146,4747946
"154",8801165,4765452
"155",8835654,4770051
"156",8844901,4783819
"157",8911663,4796886
"158",8927575,4833173
"159",8958965,4836454
"160",9065054,4841104
"161",9101033,4849782
"162",9144541,4857955
"163",9153723,4896387
"164",9190369,4897199
"165",9216124,4897220
"166",9284102,4917777
"167",9286724,4949035
"168",9300462,4950063
"169",9416468,5073001
"170",9466453,5093145
"171",9488477,5094314
"172",9512806,5097656
"173",9517159,5100034
"174",9532051,5105786
"175",9563241,5109070
"176",9564845,5134471
"177",9622630,5144554
"178",9623061,5163873
"179",9670764,5170651
"180",9682383,5173482
"181",9719754,5182791
"182",9755114,5184300
"183",9762861,5189514
"184",9784350,5231126
"185",9791084,5302844
"186",9872990,5307824
"187",9983451,5307993
"188",9988185,5308647
"189",10085415,5308857
"190",10090337,5313469
"191",10101975,5346475
"192",10113961,5355124
"193",10196009,5405291
"194",10242800,5415439
"195",10244856,5418281
"196",10253231,5453302
"197",10256956,5456369
"198",10284898,5460458
"199",10308252,5491577
"200",10308728,5493476
"201",10315760,5502722
"202",10338379,5537792
"203",10402294,5542727
"204",10419228,5543536
"205",10546876,5551898
"206",10560936,5555762
"207",10563937,5565086
"208",10592401,5594822
"209",10641752,5658303
"210",10725715,5678338
"211",10747545,5682437
"212",10775959,5694582
"213",10802196,5729753
"214",10887949,5798804
"215",10895380,5834383
"216",10904364,5851982
"217",10904572,5856256
"218",10913656,5885856
"219",10950848,5906502
"220",10951070,5906775
"221",10956281,5940642
"222",10963745,5947199
"223",10968368,6004069
"224",10969231,6005285
"225",10971917,6023107
"226",10974263,6023119
"227",10985446,6032291
"228",10991729,6033857
"229",11012061,6052277
"230",11106737,6077985
"231",11106959,6086367
"232",11111838,6102764
"233",11189762,6104004
"234",11280502,6113083
"235",11281696,6116399
"236",11370061,6258299
"237",11402883,6329737
"238",11516222,6370081
"239",11576551,6371801
"240",11585760,6495895
