"","X30.top","X30.bottom"
"1",2173215,1526192
"2",2173417,2048019
"3",2555106,2048186
"4",2555519,2762200
"5",2555660,2766223
"6",2861731,2896351
"7",3100443,3460833
"8",3104377,3461000
"9",3236231,3461099
"10",3647005,4146913
"11",3890469,4369428
"12",3890984,4369491
"13",3969427,4622249
"14",4114130,4737343
"15",7696148,6043981
"16",7891397,6048575
"17",8121908,6766702
"18",9377621,7719877
"19",11796389,8541104
"20",13433662,8608930
"21",13565473,8652685
"22",13810328,8654784
"23",13849866,8695831
"24",13911207,9783862
"25",13952700,9825391
"26",14176825,9929345
"27",14461307,12124920
"28",15006109,12972936
"29",16781884,13130953
"30",16932212,13329706
"31",17711619,13404458
"32",18183730,13806270
"33",18213789,13858137
"34",18864599,14777250
"35",18907056,15483635
"36",18907372,15830862
"37",19268479,15944632
"38",19608763,15944652
"39",19819181,16104498
"40",19860704,16499302
"41",20092087,17099740
"42",20377276,17954847
"43",20377643,18629338
"44",20581182,19061392
"45",21017999,19071599
"46",21139944,19937227
"47",21146794,19938554
"48",22118148,20856301
"49",22666221,22639120
"50",22666227,22712892
"51",23940620,22812474
"52",24051775,22892992
"53",24104164,22893208
"54",24105523,23456079
"55",24105613,23458103
"56",24105847,23458181
"57",24105856,23458788
"58",29881637,30637561
"59",29881719,37800661
"60",29881909,37800942
"61",30421648,38291644
"62",31422876,39465175
"63",31423039,39790106
"64",33282222,39954409
"65",33427611,39966291
"66",33442172,39970572
"67",33461056,40030589
"68",33797251,40442161
"69",33906700,40582142
"70",34102146,40582151
"71",34401490,40927443
"72",34402706,40927698
"73",34760311,40941449
"74",35299627,41073761
"75",37354146,43360331
"76",38558043,43699718
"77",38838281,43980442
"78",38838751,45011318
"79",38967162,45395501
"80",39049550,46213402
"81",39517650,46213442
"82",39658873,46213522
"83",39808849,46213682
"84",39912154,46213722
"85",39925574,46213762
"86",39947440,46213802
"87",40054615,46213995
"88",40063163,46214035
"89",40078740,46214115
"90",40079221,46214155
"91",40082453,46214235
"92",40228660,46214395
"93",40335756,46214435
"94",40364319,46214475
"95",40369265,46214515
"96",40402684,46214707
"97",40460828,46214747
"98",40485764,46214899
"99",40584654,46214939
"100",40584660,46215131
"101",40585283,47064551
"102",40717161,49758918
"103",40884672,49865686
"104",41238080,51923193
"105",50535149,52306294
"106",51118264,52538049
"107",54062024,52751322
"108",54140397,53824772
"109",54141205,53919682
"110",54142280,53923109
"111",54147056,54356601
"112",54335491,54682160
"113",54365072,54700934
"114",54366619,54701087
"115",54367648,54701849
"116",54368567,55694894
"117",56669746,56176133
"118",57713704,56403788
"119",57993182,56503409
"120",58324159,57387088
"121",58325177,57387094
"122",58326397,57992358
"123",58525372,58030312
"124",58551880,58462893
"125",59651345,58463096
"126",59769943,58674300
"127",60817365,60253763
"128",61853872,61958075
"129",61853878,62632166
"130",61856830,62633805
"131",61857418,62634275
"132",62881984,64012185
"133",64377084,64588381
"134",65143605,64589905
"135",66648016,64590820
"136",69497442,64591504
"137",70884827,64592509
"138",79305667,64600574
"139",79508089,64752897
"140",80677765,64781150
"141",81249814,64782159
"142",81250324,64791076
"143",83616546,65207351
"144",84032821,67573573
"145",84041738,67574083
"146",84042747,68146132
"147",84071000,69315808
"148",84223323,69518230
"149",84231388,77939070
"150",84232393,79326455
"151",84233077,82175881
"152",84233992,83680292
"153",84235516,84446813
"154",84811712,85941913
"155",86189622,86966479
"156",86190092,86967067
"157",86191731,86970019
"158",86865822,86970025
"159",88570134,88006532
"160",90149597,89053954
"161",90360801,89172552
"162",90361004,90272017
"163",90793585,90298525
"164",90831539,90497500
"165",91436803,90498720
"166",91436809,90499738
"167",92320488,90830715
"168",92420109,91110193
"169",92647764,92154151
"170",93129003,94455330
"171",94122048,94456249
"172",94122810,94457278
"173",94122963,94458825
"174",94141737,94488406
"175",94467296,94676841
"176",94900788,94681617
"177",94904215,94682692
"178",94999125,94683500
"179",96072575,94761873
"180",96285848,97705633
"181",96517603,98288748
"182",96900704,107585817
"183",98958211,107939225
"184",99064979,108106736
"185",101759346,108238614
"186",102608766,108239237
"187",102608958,108239243
"188",102608998,108338133
"189",102609150,108363069
"190",102609190,108421213
"191",102609382,108454632
"192",102609422,108459578
"193",102609462,108488141
"194",102609502,108595237
"195",102609662,108741444
"196",102609742,108744676
"197",102609782,108745157
"198",102609862,108760734
"199",102609902,108769282
"200",102610095,108876457
"201",102610135,108898323
"202",102610175,108911743
"203",102610215,109015048
"204",102610375,109165024
"205",102610455,109306247
"206",102610495,109774347
"207",103428396,109856735
"208",103812579,109985146
"209",104843455,109985616
"210",105124179,110265854
"211",105463566,111469751
"212",107750136,113524270
"213",107882448,114063586
"214",107896199,114421191
"215",107896454,114422407
"216",108241746,114721751
"217",108241755,114917197
"218",108381736,115026646
"219",108793308,115362841
"220",108853325,115381725
"221",108857606,115396286
"222",108869488,115541675
"223",109033791,117400858
"224",109358722,117401021
"225",110532253,118402249
"226",111022955,118941988
"227",111023236,118942178
"228",118186336,118942260
"229",125365109,124718041
