"","X22.top","X22.bottom"
"1",246081,81418
"2",331381,85740
"3",471481,121727
"4",507662,169338
"5",563830,170344
"6",588478,179360
"7",888166,194397
"8",900278,545331
"9",991876,600861
"10",1063482,907098
"11",1271818,1049972
"12",1363087,1211017
"13",1368759,1212165
"14",1565325,1255840
"15",1598548,1299055
"16",1729626,1310791
"17",1749634,1329674
"18",1758318,1537213
"19",1831061,1576074
"20",1859061,1578804
"21",1863021,1582898
"22",1947745,1595064
"23",2030521,1609177
"24",2030766,1665666
"25",2239649,1700701
"26",2406711,1867497
"27",2487272,1873108
"28",2710187,2054763
"29",2757704,2112673
"30",2774616,2424921
"31",2782035,2438553
"32",2903731,2502131
"33",3010306,2682506
"34",3026833,2706961
"35",3071128,2895934
"36",3110780,3061000
"37",3123534,3257639
"38",3130399,3350691
"39",3178163,3387476
"40",3236103,3394405
"41",3261489,3493847
"42",3274125,3649050
"43",3584165,3715443
"44",3640232,3762857
"45",3691215,3796175
"46",3708715,3854673
"47",3727858,3856396
"48",3869885,3897330
"49",3908644,3927846
"50",3922562,3928100
"51",3957067,3932365
"52",4005255,4049120
"53",4105218,4068020
"54",4189148,4243669
"55",4195452,4425808
"56",4210765,4446443
"57",4298794,4464648
"58",4468182,4521823
"59",4481514,4773387
"60",4569451,4791487
"61",4637508,4945653
"62",4696264,5023660
"63",4701508,5062983
"64",4737117,5082495
"65",4751717,5136868
"66",4826970,5147051
"67",4903791,5179528
"68",5056100,5221183
"69",5099518,5329517
"70",5183526,5389475
"71",5240413,5579466
"72",5258536,5626168
"73",5264380,5936494
"74",5272629,6159894
"75",5433159,6163849
"76",5589424,6186262
"77",5623537,6229425
"78",5772800,6337563
"79",5793710,6802155
"80",5826387,7000095
"81",5837613,7101462
"82",5864436,7111208
"83",6002423,7118267
"84",6016224,7409340
"85",6151252,7508193
"86",6152222,7577733
"87",6178734,7605038
"88",6737281,7661531
"89",6745885,7667075
"90",6749104,7712714
"91",7016818,7740145
"92",7091973,7899120
"93",7172512,7949097
"94",7195805,8546320
"95",7568682,8635490
"96",7620871,8648136
"97",7625270,8650645
"98",7668979,8665812
"99",7673811,8708756
"100",7838575,8861708
"101",7888075,8894981
"102",8121004,8993099
"103",8128106,9035174
"104",8176458,9044540
"105",8178905,9081180
"106",8314923,9174934
"107",8448404,9241296
"108",8499716,9307077
"109",8685365,9835702
"110",8731247,10074798
"111",8868667,10106386
"112",8882226,10136007
"113",9002292,10489607
"114",9033125,10611757
"115",9112723,10641822
"116",9317847,10844861
"117",9488246,10998082
"118",9496883,11095693
"119",9545638,11155199
"120",9639632,11170586
"121",9689071,11265779
"122",9696432,11486441
"123",9798219,11509323
"124",9912692,11509438
"125",9975877,11510194
"126",10003407,11582807
"127",10170404,11730544
"128",10285470,11834065
"129",10340217,11851324
"130",10352014,11870218
"131",10420301,12173242
"132",10420634,12177544
"133",10494182,12199073
"134",10679666,12284150
"135",10690053,12305918
"136",10789997,12603043
"137",10885041,12620616
"138",10973807,12655620
"139",11161221,12672923
"140",11184766,12704444
"141",11276618,12891857
"142",11349041,12962089
"143",11356551,13069355
"144",11430469,13194353
"145",11555179,13250275
"146",11662257,13344734
"147",11800379,13360898
"148",11803321,13365777
"149",11816506,13647100
"150",11878265,13684026
"151",12156518,13692015
"152",12174892,13734056
"153",12232721,13771066
"154",12260137,13873072
"155",12288441,13878609
"156",12374780,13943209
"157",12398367,14002857
"158",12398382,14047032
"159",12412352,14050446
"160",12439995,14058749
"161",12441644,14103809
"162",12642326,14176852
"163",12767608,14233122
"164",12767653,14258516
"165",12772965,14288097
"166",12782868,14371826
"167",12796774,14418698
"168",12807648,14589550
"169",12905999,14667980
"170",13216960,14919439
"171",13223678,14975117
"172",13260475,14997990
"173",13314881,15203257
"174",13360334,15331939
