"","X27.top","X27.bottom"
"1",34948,749672
"2",213669,1060978
"3",230053,1158409
"4",242579,1275924
"5",264536,1325147
"6",266512,1362259
"7",271367,1415858
"8",275696,1778658
"9",290306,1786291
"10",317713,2102999
"11",404081,2430514
"12",417591,2891050
"13",1019489,3116936
"14",1483736,3393462
"15",2984124,3416744
"16",3068688,3615277
"17",3069118,3670232
"18",3430165,4103423
"19",3465957,5186954
"20",4381055,5198326
"21",4470742,5283610
"22",4555037,5313612
"23",4565542,5313665
"24",4588594,5313718
"25",4757862,5313771
"26",4766485,5313824
"27",4820654,5313877
"28",4839075,5313930
"29",5411629,5313983
"30",5758121,5314036
"31",6451519,5314089
"32",6578467,5314142
"33",12473010,5314195
"34",12539752,5314248
"35",12807301,5314301
"36",12973609,5314354
"37",13179542,5314460
"38",13338939,5352498
"39",13339346,6176005
"40",13499295,6600580
"41",13693522,6940695
"42",13992351,7176491
"43",14288171,7176810
"44",14665832,7272586
"45",14670952,7318039
"46",15259854,7318540
"47",15462210,7334340
"48",15492993,7394075
"49",18512088,7540777
"50",18788921,7692925
"51",19243242,7693170
"52",19273718,7700915
"53",19863873,8016136
"54",20636628,8016386
"55",22814717,8129352
"56",22814938,8167731
"57",22958786,8440145
"58",23317378,8684234
"59",23470650,8691050
"60",24448317,8849895
"61",25232884,9112891
"62",25637613,9183129
"63",25638050,9261103
"64",26157829,9464037
"65",26715438,10143735
"66",26715606,11627551
"67",26715842,11690915
"68",28254941,12109183
"69",28947030,12142128
"70",30421588,12418002
"71",32530165,12582151
"72",32530203,12610870
"73",32685575,12642957
"74",32685584,12660788
"75",32747072,12660828
"76",32747112,12722316
"77",32764943,12722325
"78",32797030,12877697
"79",32825749,12877735
"80",32989898,14986312
"81",33265772,16460870
"82",33298717,17152959
"83",33716985,18692058
"84",33780349,18692294
"85",35264165,18692462
"86",35943863,19250071
"87",36146797,19769850
"88",36224771,19770287
"89",36295009,20175016
"90",36558005,20959583
"91",36716850,21937250
"92",36723666,22090522
"93",36967755,22449114
"94",37240169,22592962
"95",37278548,22593183
"96",37391514,24771272
"97",37391764,25544027
"98",37706985,26134182
"99",37714730,26164658
"100",37714975,26618979
"101",37867123,26895812
"102",38013825,29914907
"103",38073560,29945690
"104",38089360,30148046
"105",38089861,30736948
"106",38135314,30742068
"107",38231090,31119729
"108",38231409,31415549
"109",38467205,31714378
"110",38807320,31908605
"111",39231895,32068554
"112",40055402,32068961
"113",40093440,32228358
"114",40093546,32434291
"115",40093599,32600599
"116",40093652,32868148
"117",40093705,32934890
"118",40093758,38829433
"119",40093811,38956381
"120",40093864,39649779
"121",40093917,39996271
"122",40093970,40568825
"123",40094023,40587246
"124",40094076,40641415
"125",40094129,40650038
"126",40094182,40819306
"127",40094235,40842358
"128",40094288,40852863
"129",40124290,40937158
"130",40209574,41026845
"131",40220946,41941943
"132",41304477,41977735
"133",41737668,42338782
"134",41792623,42339212
"135",41991156,42423776
"136",42014438,43924164
"137",42290964,44388411
"138",42516850,44990309
"139",42977386,45003819
"140",43304901,45090187
"141",43621609,45117594
"142",43629242,45132204
"143",43992042,45136533
"144",44045641,45141388
"145",44082753,45143364
"146",44131976,45165321
"147",44249491,45177847
"148",44346922,45194231
"149",44658228,45372952
