"","X1.top","X1.bottom"
"1",29092,34139
"2",38001,150652
"3",56040,305002
"4",68092,335586
"5",199595,535473
"6",291283,535521
"7",339696,613310
"8",345446,624189
"9",432648,702930
"10",455738,710932
"11",462242,845212
"12",586980,860042
"13",619181,1135337
"14",688974,1153961
"15",708284,1281876
"16",709258,1303460
"17",730194,1307256
"18",794450,1317322
"19",817379,1347712
"20",1007697,1400097
"21",1078045,1466229
"22",1098201,1561011
"23",1126225,1579586
"24",1175919,1648781
"25",1236824,1777596
"26",1239133,1798079
"27",1268872,1833395
"28",1277919,2030786
"29",1282497,2040320
"30",1285024,2153782
"31",1292093,2167273
"32",1293772,2240617
"33",1326738,2394357
"34",1421894,2428323
"35",1554741,2478974
"36",1576639,2483012
"37",1637472,2483762
"38",1668771,2511069
"39",1674529,2559568
"40",1775124,2598625
"41",1941205,2627188
"42",2025630,2666204
"43",2074983,2683509
"44",2112074,2750009
"45",2119586,2840555
"46",2121120,2855487
"47",2247511,2887230
"48",2290100,2993545
"49",2299620,3199317
"50",2317902,3273769
"51",2399406,3288963
"52",2423805,3324311
"53",2469627,3333437
"54",2491865,3469029
"55",2613462,3682092
"56",2624765,3766856
"57",2882973,3946728
"58",2906504,4011674
"59",2985455,4037771
"60",2985885,4141616
"61",3061890,4159475
"62",3079818,4402445
"63",3081420,4496796
"64",3386800,4498302
"65",3409293,4529682
"66",3445434,4579024
"67",3585497,4586797
"68",3653478,4760819
"69",3675100,4815033
"70",3728058,4861455
"71",3743759,4882764
"72",3755164,4966212
"73",3805114,5014119
"74",3843405,5184020
"75",3862987,5224453
"76",3863414,5251245
"77",3946482,5336474
"78",4045818,5462734
"79",4047530,5517159
"80",4274620,5572338
"81",4403011,5585923
"82",4507742,5652549
"83",4587300,5826014
"84",4589788,5882499
"85",4693893,5917958
"86",4716549,6038369
"87",4734864,6042093
"88",4817159,6042771
"89",4823987,6085619
"90",4945051,6253343
"91",5076027,6294897
"92",5083281,6299529
"93",5108489,6435136
"94",5399028,6631207
"95",5440437,6641940
"96",5453851,6686304
"97",5459791,6723021
"98",5510555,6868105
"99",5540259,6961251
"100",5653659,7117305
"101",5664750,7146707
"102",5859960,7171597
"103",5895628,7175840
"104",6146880,7234987
"105",6185883,7259424
"106",6198828,7304870
"107",6204060,7557647
"108",6250714,7600022
"109",6289733,7643170
"110",6403761,7658077
"111",6410726,7658198
"112",6452312,7841719
"113",6513119,7858289
"114",6547945,7918911
"115",6560847,7951422
"116",6622425,8004053
"117",6623586,8170660
"118",6643275,8279436
"119",6811401,8320588
"120",6884643,8647970
"121",6998413,8707130
"122",7124866,8777413
"123",7128555,9008121
"124",7216524,9134236
"125",7505105,9134305
"126",7530560,9169869
"127",7561199,9225621
"128",7565444,9250574
"129",7622213,9252076
"130",7636463,9314406
"131",7845854,9364252
"132",7959253,9480782
"133",8053292,9552914
"134",8105311,9569351
"135",8176339,9577346
"136",8182481,9644179
"137",8203056,9679992
"138",8229786,9890509
"139",8235821,9903210
"140",8284005,9927989
"141",8332231,9963853
"142",8367216,9991507
"143",8427061,9997056
"144",8438094,10208326
"145",8484001,10657616
"146",8558958,10748192
"147",8562773,10786257
"148",8595789,10997146
"149",8694056,11023175
"150",8722093,11182839
"151",8752522,11400044
"152",8764037,11501829
"153",8875870,11666455
"154",9067044,11734163
"155",9278707,11774624
"156",9320534,11899082
"157",9342220,11907400
"158",9487358,11930066
"159",9493096,11960300
"160",9515919,11981356
"161",9639763,12175647
"162",9651748,12179663
"163",9799620,12441816
"164",9851047,12688373
"165",9887180,12704433
"166",9907586,12731900
"167",9917730,12876124
"168",10093251,13057828
"169",10131040,13117246
"170",10157411,13640598
"171",10215350,13681541
"172",10246800,13811251
"173",10373978,13998837
"174",10558271,14078626
"175",10831491,14190422
"176",10857610,14200160
"177",10872383,14338288
"178",10902593,14487550
"179",10988334,14487657
"180",11005959,14490529
"181",11118400,14638671
"182",11249182,14658966
"183",11253121,14686964
"184",11255856,14768893
"185",11256441,14848689
"186",11335612,15134229
"187",11467480,15148362
"188",11508099,15152623
"189",11758858,15184755
"190",11792169,15306463
"191",11855521,15429553
"192",11903627,15458155
"193",12002651,15466370
"194",12188727,15470682
"195",12204430,15476837
"196",12227849,15542549
"197",12430659,15648916
"198",12519681,15759802
"199",12534503,15771556
"200",12638211,15793512
"201",12820189,16013381
"202",12914238,16116566
"203",12927664,16318606
"204",12978787,16455258
"205",13116988,16480443
"206",13119915,16499445
"207",13199949,16566442
"208",13206845,16664052
"209",13374342,16716620
"210",13404216,16771079
"211",13427863,16774754
"212",13523750,16820840
"213",13538799,16842655
"214",13591455,16858324
"215",13603113,17079723
"216",13716287,17080407
"217",13774353,17147557
"218",13792432,17200921
"219",13833354,17243399
"220",13935361,17300927
"221",14031250,17361232
"222",14090664,17427874
"223",14101941,17483381
"224",14183477,17596113
"225",14223699,17606102
"226",14228733,17638759
"227",14256797,17800786
"228",14338500,17815233
"229",14342187,17839542
"230",14344622,17923166
"231",14389967,18025604
"232",14425022,18090277
"233",14543146,18110535
"234",14543603,18356909
"235",14650053,18384790
"236",14655055,18481569
"237",14691232,18486350
"238",14835278,18516585
"239",14850827,18565605
"240",14960210,18696971
"241",15013406,18891863
"242",15057801,18936562
"243",15062266,19007917
"244",15107850,19212434
"245",15169301,19245027
"246",15171651,19251884
"247",15345240,19462887
"248",15538329,19705984
"249",15562618,19725782
"250",15574455,19771880
"251",15728563,19789930
"252",15735531,19808613
"253",15810909,19996235
"254",15834730,20010909
"255",15848474,20290378
"256",15866037,20374661
"257",15895859,20383233
"258",16044976,20433095
"259",16109024,20491116
"260",16134575,20572771
"261",16168322,20645243
"262",16199908,20827398
"263",16241151,20839197
"264",16442101,20861469
"265",16467736,20967923
"266",16566606,20992974
"267",16623240,21057561
"268",16653383,21207615
"269",16682136,21254630
"270",16763305,21273782
"271",16768882,21281445
"272",16818081,21310199
"273",16841372,21480734
"274",16924028,21481027
"275",17031962,21488619
"276",17062047,21494525
"277",17066300,21563926
"278",17120371,21582325
"279",17121615,21684620
"280",17138165,21747983
"281",17170600,21802488
"282",17179887,22000253
"283",17266127,22042303
"284",17320442,22046049
"285",17330222,22062242
"286",17625597,22077735
"287",17679320,22110921
"288",17692677,22115702
"289",17700109,22359161
"290",17701467,22428233
"291",17752021,22577091
"292",17857617,22725222
"293",17873702,22780489
"294",17892556,22840663
"295",17991950,22854210
"296",18012453,22946405
"297",18014400,23155244
"298",18132146,23342043
"299",18139886,23419024
"300",18241641,23434842
"301",18291045,23598179
"302",18301661,23859678
"303",18319764,23901012
"304",18358375,23999057
"305",18447898,24121640
"306",18454123,24549927
"307",18490679,24611221
"308",18625738,24627428
"309",18657782,24712064
"310",18681574,24720631
"311",18692804,24899828
"312",19082610,24909770
"313",19268274,25006905
"314",19277994,25104739
"315",19311759,25112988
"316",19340964,25314759
"317",19377390,25345946
"318",19422888,25375615
"319",19447027,25390325
"320",19510871,25420321
"321",19535724,25474654
"322",19661565,25518284
"323",19692157,25528420
"324",19703223,25568093
"325",19738099,25615670
"326",19806098,25712040
"327",20011534,25724900
"328",20093811,25798969
"329",20109058,25987294
"330",20173131,26192951
"331",20214702,26213366
"332",20217259,26269079
"333",20245105,26375970
"334",20291347,26433873
"335",20349525,26734147
"336",20372695,26917932
"337",20552323,26929092
"338",20615374,26999841
"339",20659606,27145871
"340",20695826,27242055
"341",20817181,27273496
"342",20881563,27283274
"343",21030299,27407580
"344",21062902,27525475
"345",21144886,27529041
"346",21151395,27652351
"347",21157857,27704641
"348",21232146,27712283
"349",21292339,27740942
"350",21407378,27803872
"351",21419539,27957310
"352",21559370,28097581
"353",21587084,28099351
"354",21596620,28156295
"355",21640821,28395594
"356",21911765,28399239
"357",21920680,28503169
"358",22070386,28572336
"359",22158360,28580226
"360",22248181,28631370
"361",22317404,28751138
"362",22401192,28814984
"363",22509303,28917139
"364",22521125,29064038
"365",22521137,29156301
"366",22521215,29238091
"367",22573386,29247988
"368",22585542,29324881
"369",22608894,29356207
"370",22718050,29792560
"371",22737451,29980001
"372",22824922,29982693
"373",22926725,29992086
"374",22974307,30057671
"375",23024756,30250198
"376",23083987,30411779
"377",23174248,30443237
"378",23192427,30503102
"379",23203259,30632779
"380",23278662,30696828
"381",23328493,30787438
"382",23461191,30913540
"383",23605482,31119154
"384",23640499,31198651
"385",23644948,31361431
"386",23656479,31376207
"387",23659119,31388721
"388",23740184,31426276
"389",23802880,31451665
"390",23804479,31476889
"391",23862982,31483558
"392",23872330,31624413
"393",23908973,31780892
"394",23939390,31792955
"395",23947493,31803583
"396",23966366,31929732
"397",23986856,31949006
"398",24158169,31978348
"399",24208230,32092866
"400",24209255,32262747
"401",24245583,32290211
"402",24289005,32298156
"403",24396081,32332666
"404",24448230,32349857
"405",24448271,32415760
"406",24567583,32429020
"407",24692257,32529285
"408",24694136,32670886
"409",24715244,32796724
"410",24755166,32834507
"411",24790944,32837248
"412",24836330,32921681
"413",24899064,32940798
"414",24932781,33015580
"415",25047451,33056412
"416",25385927,33139707
"417",25492759,33250247
"418",25515909,33290752
"419",25553765,33430380
"420",25565040,33474331
"421",25637788,33560153
"422",25654446,33597112
"423",25681822,33629777
"424",25748303,33820779
"425",25779184,33919039
"426",25851549,33951487
"427",25923495,34015946
"428",25938587,34110159
"429",25969512,34155743
"430",26042107,34163658
"431",26129660,34286017
"432",26137381,34325603
"433",26137919,34361360
"434",26142452,34388709
"435",26185640,34392101
"436",26246263,34511264
"437",26252470,34522801
"438",26271842,34543048
"439",26358660,34631927
"440",26393894,34722728
"441",26425320,34730997
"442",26538380,34773179
"443",26569696,34790977
"444",26636056,34792049
"445",26645732,35005940
"446",26775062,35026990
"447",26777663,35225075
"448",26883677,35263257
"449",26918670,35427616
"450",27109930,35432388
"451",27221464,35559302
"452",27475407,35761605
"453",27490424,35877657
"454",27524496,35927658
"455",27536801,35927878
"456",27664649,35981442
"457",27687781,35987840
"458",27710957,36051175
"459",27790198,36116409
"460",27868606,36143451
"461",27890779,36161655
"462",27904007,36269534
"463",27907183,36340589
"464",27911615,36348940
"465",27923483,36361630
"466",28059471,36369592
"467",28438866,36402545
"468",28449031,36520066
"469",28596104,36759916
"470",28742531,36836856
"471",28799086,36858113
"472",28816708,36915895
"473",28858241,36934640
"474",28891129,36997645
"475",28966216,37003384
"476",28981046,37126994
"477",29017977,37138670
"478",29052514,37145942
"479",29080967,37175140
"480",29083913,37219590
"481",29092518,37454535
"482",29309889,37527268
"483",29527815,37648224
"484",29532894,37652531
"485",29539213,37754726
"486",29774942,37866807
"487",29817823,37895497
"488",29917315,37910373
"489",30061049,37916402
"490",30106743,37974070
"491",30149216,38044822
"492",30208148,38219306
"493",30208603,38257155
"494",30347440,38296411
"495",30376010,38351230
"496",30476608,38363838
"497",30502311,38395569
"498",30613415,38465318
"499",30650317,38557557
"500",30662528,38635146
"501",30703919,38648357
"502",30706990,38654790
"503",30714682,38725518
"504",30920678,38800362
"505",30986895,38817416
"506",31082468,38837326
"507",31240557,38848586
"508",31305386,38870116
"509",31337049,38916253
"510",31375927,38976660
"511",31487749,39028868
"512",31572212,39391072
"513",31756336,39396371
"514",31764182,39496810
"515",31827174,39508015
"516",31907104,39675771
"517",31960767,39678175
"518",31969428,39685323
"519",32011552,39707642
"520",32078194,39731563
"521",32111016,39876223
"522",32206417,39906438
"523",32232995,39913300
"524",32309555,39962285
"525",32433505,40037797
"526",32458803,40134506
"527",32466086,40213914
"528",32474430,40237354
"529",32474981,40237936
"530",32505035,40350611
"531",32566122,40360847
"532",32589131,40394586
"533",32604247,40453831
"534",32625611,40455247
"535",32657071,40562147
"536",32760404,40589389
"537",32798072,40621144
"538",32812150,40623027
"539",32854112,40689792
"540",32909725,40700774
"541",32967239,40835180
"542",32975069,40934444
"543",32992499,40966968
"544",33005022,40977568
"545",33069346,41201609
"546",33141947,41291370
"547",33197079,41352821
"548",33219989,41445849
"549",33223582,41477092
"550",33228023,41542147
"551",33229417,41610689
"552",33270001,41640654
"553",33309622,41706346
"554",33319071,41709874
"555",33372887,41727133
"556",33514403,41729001
"557",33524689,41741699
"558",33565051,41769062
"559",33626287,41829154
"560",33773312,41842857
"561",33832689,41858043
"562",33868110,41863520
"563",33910508,41938604
"564",33970277,41947660
"565",33985055,41950626
"566",34032731,42152756
"567",34073960,42174682
"568",34241118,42351265
"569",34347052,42379193
"570",34435378,42386711
"571",34454129,42461270
"572",34505787,42734811
"573",34554137,42794254
"574",34664223,42803146
"575",34704522,42872751
"576",34765250,43089486
"577",34779923,43094916
"578",34849179,43173101
"579",35005931,43203841
"580",35149799,43271085
"581",35150947,43377683
"582",35188496,43396283
"583",35218080,43434193
"584",35225631,43442188
"585",35248494,43445284
"586",35369185,43480194
"587",35402249,43512530
"588",35405306,43529988
"589",35407405,43555458
"590",35616429,43661637
"591",35649068,43681090
"592",35657609,43864722
"593",35669096,44036054
"594",35689946,44085017
"595",35747102,44127294
"596",35758179,44160324
"597",35828522,44177876
"598",35841945,44179264
"599",35866739,44378986
"600",35914971,44403611
"601",35997396,44492197
"602",36081462,44562745
"603",36151358,44573467
"604",36160697,44574057
"605",36217910,44688983
"606",36292780,44800592
"607",36356620,44892025
"608",36366817,44912318
"609",36401507,44970655
"610",36471144,45290930
"611",36492152,45295965
"612",36497140,45372253
"613",36521036,45393015
"614",36645242,45397682
"615",36754992,45458214
"616",36860939,45594614
"617",36914268,45611453
"618",36935739,45646995
"619",37053278,45699786
"620",37071729,45750484
"621",37181375,45769228
"622",37181506,45806512
"623",37336307,45836615
"624",37621814,46035019
"625",37746088,46092319
"626",37799263,46095741
"627",37811657,46312641
"628",37823021,46339367
"629",37841773,46340899
"630",37895975,46450677
"631",37961779,46505493
"632",38005752,46614831
"633",38175213,46615788
"634",38182611,46689541
"635",38273866,46829696
"636",38296964,47014434
"637",38301146,47015739
"638",38304459,47016640
"639",38343918,47108093
"640",38426348,47110738
"641",38617919,47122068
"642",38643599,47129191
"643",38674320,47178866
"644",38708975,47219593
"645",38881800,47219977
"646",39020950,47294387
"647",39202963,47437389
"648",39214121,47478785
"649",39232267,47483654
"650",39262545,47498861
"651",39273647,47600978
"652",39394381,47635141
"653",39458723,47829573
"654",39651619,47922983
"655",39706581,47992220
"656",39953674,48015695
"657",39964199,48026689
"658",40058932,48079058
"659",40072146,48081739
"660",40092904,48146997
"661",40126777,48179666
"662",40143241,48253589
"663",40358610,48258279
"664",40375148,48275199
"665",40389479,48290406
"666",40456465,48304945
"667",40528635,48399547
"668",40631127,48582682
"669",40633663,48596413
"670",40683902,48707503
"671",40742440,48809828
"672",40759812,48856052
"673",40764249,48862408
"674",40780163,48864278
"675",40790580,48950785
"676",40885157,49195144
"677",40910230,49238721
"678",40941048,49613506
"679",40992540,49756564
"680",40997244,49929695
"681",41011587,50157689
"682",41029960,50166218
"683",41089853,50282983
"684",41102891,50418149
"685",41187953,50440496
"686",41363108,50470738
"687",41425081,50492069
"688",41541234,50592413
"689",41826072,50732322
"690",41913909,50782841
"691",42257869,50822230
"692",42266699,50830529
"693",42266716,50900463
"694",42317903,50909079
"695",42547103,50972520
"696",42634819,51075676
"697",42678909,51103487
"698",42692815,51184879
"699",42698772,51246652
"700",42706825,51268020
"701",42891869,51287680
"702",42897446,51707947
"703",42935263,51765640
"704",42963431,51810410
"705",43051429,51819611
"706",43066326,51828337
"707",43171289,51905165
"708",43271713,51938189
"709",43417332,51948544
"710",43449124,52004412
"711",43505655,52014915
"712",43546209,52020139
"713",43554084,52068061
"714",43587487,52234526
"715",43698383,52241695
"716",43718731,52284904
"717",43755571,52468724
"718",43760787,52502501
"719",43934379,52529107
"720",43984003,52746728
"721",44057787,52794068
"722",44066207,52794401
"723",44114388,52917256
"724",44410388,52931555
"725",44491355,52953671
"726",44491693,53032347
"727",44609994,53405429
"728",44699118,53454929
"729",44797777,53512351
"730",44823721,53522677
"731",45067201,53533553
"732",45116037,53608952
"733",45282459,53627695
"734",45292149,53635814
"735",45526300,53713517
"736",45558498,53774922
"737",45605328,53797016
"738",45608797,53836812
"739",45660261,53945234
"740",45720925,54009057
"741",45823231,54053883
