"","X21.top","X21.bottom"
"1",347519,139244
"2",1609160,180856
"3",2443903,181474
"4",2444036,182118
"5",2444153,213245
"6",2444296,225597
"7",2444658,233307
"8",2823488,239279
"9",2988563,240145
"10",3170261,285973
"11",4485471,307269
"12",4536813,380397
"13",4536845,388694
"14",5435860,402018
"15",5659080,408345
"16",5789955,445708
"17",5790438,452223
"18",5836612,520502
"19",5836633,525170
"20",6032390,546832
"21",6206184,548603
"22",6514328,557533
"23",6800977,614697
"24",7225999,617598
"25",7792868,621085
"26",7793051,661255
"27",7881009,664115
"28",8183917,694355
"29",8472057,694732
"30",8938792,713062
"31",8939044,713116
"32",10718460,715530
"33",10720195,718670
"34",10727478,742867
"35",10802227,783044
"36",10809401,784878
"37",11974665,871902
"38",14254374,982527
"39",14328472,1009216
"40",14363534,1016305
"41",14521921,1057236
"42",14522093,1130188
"43",14585738,1175215
"44",14689923,1193830
"45",14689929,1245326
"46",14690524,1245656
"47",14948928,1247294
"48",15500913,1303259
"49",15584361,1311670
"50",15584809,1318545
"51",16426320,1400122
"52",16916217,1400818
"53",16925938,1471115
"54",16958959,1534715
"55",16960012,1613032
"56",18883466,1619597
"57",19642779,1636766
"58",19643223,1752078
"59",19998175,1752334
"60",20731109,1761907
"61",20799516,1775683
"62",21215322,1960501
"63",21215853,2053218
"64",21253579,2065261
"65",21295655,2143743
"66",21303751,2146766
"67",21589367,2178338
"68",21720211,2178620
"69",21888566,2179881
"70",21889420,2250688
"71",21889477,2317528
"72",22037613,2322669
"73",22135354,2324279
"74",22173473,2343290
"75",22184629,2344937
"76",22822689,2676668
"77",23119073,2689867
"78",23119162,2696820
"79",23271225,2697709
"80",23419039,2698674
"81",23668394,2715178
"82",23739961,2995456
"83",24194429,2997830
"84",24822575,2998282
"85",25084151,3032200
"86",25228842,3109606
"87",25317747,3195759
"88",25467851,3222220
"89",25651862,3447680
"90",25993369,3449018
"91",26041698,3551846
"92",26086253,3992020
"93",26087079,4247817
"94",27139848,4407267
"95",27345916,4454052
"96",27590691,4499716
"97",27905953,4499909
"98",27984442,4614107
"99",27984875,4618711
"100",28109642,4780388
"101",28181740,4780674
"102",28182492,4781052
"103",28279761,4782086
"104",28488358,4856067
"105",29046916,4860321
"106",29296309,5277341
"107",30079827,5297417
"108",30180815,5346447
"109",30180976,5382910
"110",30462853,5449932
"111",30752995,5534367
"112",30835133,5583983
"113",31017841,5894528
"114",31442808,7917479
"115",31860004,8130104
"116",32110740,8335298
"117",32548499,9248039
"118",32548984,9248519
"119",33311055,9495508
"120",33603269,9727390
"121",33607923,10027971
"122",33697042,10079815
"123",33697490,10085396
"124",33697721,10698201
"125",33697819,10817639
"126",33776147,10818149
"127",33779027,11192831
"128",33945032,11441609
"129",34235540,11654465
"130",35064763,11682980
"131",35071369,11699809
"132",35694586,11750915
"133",39673669,12201156
"134",40874881,12201238
"135",40874930,12250698
"136",40875549,13030288
"137",40875557,13327200
"138",43311296,13348789
"139",43746035,13416752
"140",44600270,13528786
"141",45608023,13672532
"142",45778206,13780019
"143",46068523,14002348
"144",46199819,14267675
"145",46413763,14481513
"146",47116832,14983602
"147",47131814,15042368
"148",47137329,15198499
"149",47288410,15778646
"150",47293903,15789336
"151",48215193,19826465
"152",48223714,23125272
"153",48226948,23372146
"154",48473822,23375380
"155",51772629,23383901
"156",55809758,24305191
"157",55820448,24310684
"158",56400595,24461765
"159",56556726,24467280
"160",56615492,24482262
"161",57117581,25185331
"162",57331419,25399275
"163",57596746,25530571
"164",57819075,25820888
"165",57926562,25991071
"166",58070308,26998824
"167",58182342,27853059
"168",58250305,28287798
"169",58271894,30723537
"170",58568806,30723545
"171",59348396,30724164
"172",59397856,30724213
"173",59397938,31925425
"174",59848179,35904508
"175",59899285,36527725
"176",59916114,36534331
"177",59944629,37363554
"178",60157485,37654062
"179",60406263,37820067
"180",60780945,37822947
"181",60781455,37901275
"182",60900893,37901373
"183",61513698,37901604
"184",61519279,37902052
"185",61571123,37991171
"186",61871704,37995825
"187",62103586,38288039
"188",62350575,39050110
"189",62351055,39050595
"190",63263796,39488354
"191",63468990,39739090
"192",63681615,40156286
"193",65704566,40581253
"194",66015111,40763961
"195",66064727,40846099
"196",66149162,41136241
"197",66216184,41418118
"198",66252647,41418279
"199",66301677,41519267
"200",66321753,42302785
"201",66738773,42552178
"202",66743027,43110736
"203",66817008,43319333
"204",66818042,43416602
"205",66818420,43417354
"206",66818706,43489452
"207",66980383,43614219
"208",66984987,43614652
"209",67099185,43693141
"210",67099378,44008403
"211",67145042,44253178
"212",67191827,44459246
"213",67351277,45512015
"214",67607074,45512841
"215",68047248,45557396
"216",68150076,45605725
"217",68151414,45947232
"218",68376874,46131243
"219",68403335,46281347
"220",68489488,46370252
"221",68566894,46514943
"222",68600812,46776519
"223",68601264,47404665
"224",68603638,47859133
"225",68883916,47930700
"226",68900420,48180055
"227",68901385,48327869
"228",68902274,48479932
"229",68909227,48480021
"230",68922426,48776405
"231",69254157,49414465
"232",69255804,49425621
"233",69274815,49463740
"234",69276425,49561481
"235",69281566,49709617
"236",69348406,49709674
"237",69419213,49710528
"238",69420474,49878883
"239",69420756,50009727
"240",69452328,50295343
"241",69455351,50303439
"242",69533833,50345515
"243",69545876,50383241
"244",69638593,50383772
"245",69823411,50799578
"246",69837187,50867985
"247",69846760,51600919
"248",69847016,51955871
"249",69962328,51956315
"250",69979497,52715628
"251",69986062,54639082
"252",70064379,54640135
"253",70127979,54673156
"254",70198276,54682877
"255",70198972,55172774
"256",70280549,56014285
"257",70287424,56014733
"258",70295835,56098181
"259",70351800,56650166
"260",70353438,56908570
"261",70353768,56909165
"262",70405264,56909171
"263",70423879,57013356
"264",70468906,57077001
"265",70541858,57077173
"266",70582789,57235560
"267",70589878,57270622
"268",70616567,57344720
"269",70727192,59624429
"270",70814216,60789693
"271",70816050,60796867
"272",70856227,60871616
"273",70880424,60878899
"274",70883564,60880634
"275",70885978,62660050
"276",70886032,62660302
"277",70904362,63127037
"278",70904739,63415177
"279",70934979,63718085
"280",70937839,63806043
"281",70978009,63806226
"282",70981496,64373095
"283",70984397,64798117
"284",71041561,65084766
"285",71050491,65392910
"286",71052262,65566704
"287",71073924,65762461
"288",71078592,65762482
"289",71146871,65808656
"290",71153386,65809139
"291",71190749,65940014
"292",71197076,66163234
"293",71210400,67062249
"294",71218697,67062281
"295",71291825,67113623
"296",71313121,68428833
"297",71358949,68610531
"298",71359815,68775606
"299",71365787,69154436
"300",71373497,69154798
"301",71385849,69154941
"302",71416976,69155058
"303",71417620,69155191
"304",71418238,69989934
"305",71459850,71251575
