"","X8.top","X8.bottom"
"1",17152,103830
"2",35399,280610
"3",257071,364189
"4",284690,434672
"5",350872,471155
"6",364431,592381
"7",374763,605134
"8",555101,713998
"9",666669,797238
"10",669002,799430
"11",744239,823072
"12",916100,907780
"13",941757,944315
"14",1131517,1004610
"15",1149793,1056064
"16",1150805,1058392
"17",1189973,1065573
"18",1191912,1220685
"19",1283697,1445556
"20",1296312,1614491
"21",1307650,1620513
"22",1364698,1632212
"23",1446867,1787752
"24",1472348,1833243
"25",1472464,2014497
"26",1503401,2244040
"27",1510257,2321634
"28",1518306,2401444
"29",1525640,2473945
"30",1553884,2572576
"31",1587430,2581124
"32",1649157,2763737
"33",1930460,2791683
"34",1937952,2824360
"35",2031907,2946992
"36",2036463,2989234
"37",2077447,3010839
"38",2212195,3051553
"39",2216352,3064629
"40",2309878,3079047
"41",2312475,3129102
"42",2338385,3139171
"43",2340249,3200432
"44",2466711,3243966
"45",2498375,3260429
"46",2507486,3573808
"47",2569289,3595414
"48",3015854,3654369
"49",3263608,3656949
"50",3284941,3661435
"51",3415384,3679735
"52",3516047,3761264
"53",3580966,3815234
"54",4008278,3817865
"55",4098217,3888333
"56",4121006,3962568
"57",4295003,3969265
"58",4324944,4015178
"59",4377387,4357418
"60",4426524,4391792
"61",4499821,4395991
"62",4524800,4445943
"63",4587524,4479399
"64",4821331,4513713
"65",4916663,4541913
"66",4922932,4594427
"67",4948113,4643859
"68",4954880,4648719
"69",5188416,4830754
"70",5190628,4918939
"71",5288725,5116254
"72",5332366,5185803
"73",5374473,5629837
"74",5441299,5651297
"75",5475856,5683543
"76",5509518,5720659
"77",5608986,5816203
"78",5669298,6126473
"79",5674451,6284549
"80",5745227,6324067
"81",5766365,6324090
"82",5790325,6416284
"83",5908493,6503794
"84",5925757,6552818
"85",5937032,6648317
"86",6225628,6670063
"87",6252007,6803600
"88",6400247,6872780
"89",6419746,6919117
"90",6430428,6944394
"91",6834831,7147539
"92",6983492,7282356
"93",7073246,7292379
"94",7110879,7336943
"95",7143502,7464765
"96",7144642,7595654
"97",7155653,7705260
"98",7180701,7808529
"99",7351016,7828915
"100",7560123,7954248
"101",7672222,8010556
"102",7763420,8343769
"103",7854874,8456826
"104",7914654,8460057
"105",8118010,8540390
"106",8133057,8694474
"107",8134640,8784029
"108",8715912,8815369
"109",8721668,8932859
"110",8816571,9174128
"111",8840401,9180857
"112",8892007,9570241
"113",8996780,9589131
"114",9009764,9838435
"115",9081997,9859809
"116",9155457,9860865
"117",9210675,9862471
"118",9382698,9893115
"119",9442728,9969487
"120",9455550,10023737
"121",9502483,10076979
"122",9523038,10132843
"123",9980347,10358900
"124",9995212,10440968
"125",9995248,10609219
"126",10037486,10853405
"127",10175920,10952067
"128",10310377,10961878
"129",10344728,10963536
"130",10389913,11023139
"131",10566988,11125513
"132",10593742,11130728
"133",10697839,11160142
"134",10700007,11256826
"135",10722325,11261806
"136",10765249,11469236
"137",10800425,11484904
"138",10897595,11545041
"139",11016000,11565149
"140",11076879,11604783
"141",11122897,11722458
"142",11285738,11829983
"143",11467671,11886077
"144",11532994,11899848
"145",11594131,11926904
"146",11796650,11996011
"147",11861292,12314693
"148",11866366,12318218
"149",11884023,12395683
"150",11922949,12408798
"151",12018627,12493862
"152",12021432,12646642
"153",12072117,12712140
"154",12091585,12715296
"155",12125209,12740228
"156",12147238,12761842
"157",12239041,12866144
"158",12372216,12909783
"159",12395179,12915234
"160",12503931,13013691
"161",12767430,13031957
"162",12852427,13149165
"163",12990399,13155474
"164",13023067,13190214
"165",13079438,13206590
"166",13146178,13425127
"167",13260136,13443830
"168",13348645,13464214
"169",13506596,13530594
"170",13648065,13653635
"171",13691557,13762306
"172",13702899,13775003
"173",13811230,13780201
"174",13873351,13842464
"175",13942538,13866440
"176",13980452,13930216
"177",14073963,14015777
"178",14126252,14034224
"179",14213837,14132883
"180",14281498,14221867
"181",14301450,14308202
"182",14312280,14541216
"183",14329194,14596366
"184",14351624,14715144
"185",14370681,14743967
"186",14470315,14776205
"187",14565951,14920866
"188",14715523,14941556
"189",14751231,15090778
"190",14868306,15220199
"191",14986239,15425731
"192",15022415,15540979
"193",15040503,15767929
"194",15104495,15784977
"195",15104694,15790529
"196",15120584,15828403
"197",15186095,15852281
"198",15203570,16031767
"199",15257486,16140723
"200",15554870,16143517
"201",15555193,16429354
"202",15561773,16484929
"203",15711233,16575740
"204",15771402,16639916
"205",15797813,16690141
"206",15826925,16693083
"207",15857319,16725868
"208",15930224,16934357
"209",16080045,16946005
"210",16256259,17021173
"211",16273313,17127701
"212",16297652,17198351
"213",16414677,17258191
"214",16456672,17310380
"215",16474786,17620169
"216",16621975,17670604
"217",16654413,17713299
"218",16674661,17739794
"219",16705125,17749765
"220",16767497,17794475
"221",16768678,17817913
"222",16799793,17956501
"223",16849640,17966748
"224",17107933,17998131
"225",17157268,17999425
"226",17209082,18012669
"227",17246332,18055304
"228",17246987,18083409
"229",17342406,18109681
"230",17353999,18119372
"231",17431095,18125371
"232",17436736,18156706
"233",17438519,18161331
"234",17439424,18327260
"235",17610353,18498665
"236",17621041,18524971
"237",17624195,18556003
"238",17660613,18585111
"239",17699711,18724970
"240",17873222,18894085
"241",17880082,19005737
"242",17916233,19028964
"243",17932086,19368489
"244",17932761,19394144
"245",18079347,19635666
"246",18168216,19814630
"247",18204136,19885090
"248",18207087,19946174
"249",18256358,20014191
"250",18272608,20051730
"251",18292078,20136257
"252",18361367,20145307
"253",18417372,20272602
"254",18536745,20437545
"255",18568539,20448957
"256",18684180,20452180
"257",18697112,20503168
"258",18733431,20697369
"259",18768800,20700135
"260",18890428,20732144
"261",18926188,20734585
"262",18952410,20811953
"263",18978286,20841584
"264",19032631,20965383
"265",19098008,20993846
"266",19283044,21013461
"267",19397148,21130541
"268",19541417,21205269
"269",19614755,21220566
"270",19635714,21264749
"271",19651349,21313358
"272",19683857,21343383
"273",19692957,21426736
"274",19713783,21501829
"275",19791603,21546159
"276",19829267,22030934
"277",19891349,22196667
"278",19901992,22217882
"279",19968334,22298850
"280",19978559,22303499
"281",20005751,22354471
"282",20077363,22404856
"283",20292740,22460670
"284",20301206,22475652
"285",20324672,22523127
"286",20357050,22663571
"287",20364995,22790510
"288",20386836,22872571
"289",20411607,22976275
"290",20545952,23084253
"291",20568546,23134486
"292",20589981,23148947
"293",20610157,23230610
"294",20845243,23303190
"295",20853705,23329227
"296",20873355,23346824
"297",20960345,23401757
"298",21001381,23483784
"299",21083113,23636536
"300",21091605,23686215
"301",21142888,23771167
"302",21246281,23818629
"303",21311565,24022360
"304",21345356,24442151
"305",21397660,24463474
"306",21429890,24716202
"307",21489193,24731662
"308",21516132,24767784
"309",21524226,24835385
"310",21527861,25009785
"311",21538934,25059583
"312",21578188,25060506
"313",21660519,25061445
"314",21744813,25304085
"315",21751073,25322072
"316",21753915,25360450
"317",21766427,25407103
"318",21777716,25578910
"319",21793946,25630707
"320",21795733,25638124
"321",21880619,25658002
"322",21915447,25928736
"323",21918690,25976325
