"","X11.top","X11.bottom"
"1",118721,4124
"2",225509,11718
"3",232302,21599
"4",241844,25365
"5",309180,29068
"6",309713,39078
"7",340623,41094
"8",370504,52660
"9",422363,53349
"10",513202,60123
"11",650366,70891
"12",671818,84976
"13",704115,95433
"14",710077,96077
"15",725022,101289
"16",726687,103577
"17",760413,103646
"18",761588,104035
"19",770883,127850
"20",827545,144986
"21",837795,145877
"22",885103,148944
"23",913459,156173
"24",919335,181719
"25",932140,186066
"26",942060,188533
"27",949396,214300
"28",949449,218843
"29",950407,233939
"30",970140,235575
"31",982146,239505
"32",982936,255070
"33",996197,269602
"34",1017632,282866
"35",1059303,284494
"36",1068231,286249
"37",1070967,288264
"38",1118556,315342
"39",1151355,315737
"40",1162075,321321
"41",1166180,326743
"42",1278285,330139
"43",1319660,330753
"44",1332955,380430
"45",1345500,390731
"46",1346113,404227
"47",1379183,416991
"48",1432912,421381
"49",1438633,425311
"50",1491161,434462
"51",1499494,444008
"52",1524742,457019
"53",1533574,458148
"54",1569676,466756
"55",1576980,474430
"56",1641814,484167
"57",1647001,501674
"58",1647519,521623
"59",1670495,566023
"60",1749483,566156
"61",1754618,576472
"62",1769932,577460
"63",1785384,582078
"64",1785397,604374
"65",1802620,609014
"66",1803320,612390
"67",1803370,622224
"68",1803520,634590
"69",1803570,646294
"70",1830015,648827
"71",1836612,663481
"72",1855628,672700
"73",1879907,674562
"74",1888166,675309
"75",1979062,680570
"76",1994126,682664
"77",1998898,694988
"78",2027952,712373
"79",2084504,715933
"80",2096531,725867
"81",2098278,733489
"82",2107900,738312
"83",2109704,740509
"84",2112871,758436
"85",2122032,760325
"86",2134896,774365
"87",2135016,775921
"88",2147402,777953
"89",2166357,780576
"90",2193264,814863
"91",2197354,840680
"92",2197566,845051
"93",2213288,845814
"94",2218407,848885
"95",2222830,868175
"96",2236710,870825
"97",2238957,871354
"98",2242039,871555
"99",2243855,873161
"100",2245626,873519
"101",2247621,879709
"102",2251110,882788
"103",2251899,886525
"104",2264981,892633
"105",2273268,893156
"106",2289716,895049
"107",2312958,897060
"108",2316863,898930
"109",2328486,901174
"110",2346121,905966
"111",2375009,907611
"112",2396608,907904
"113",2424674,908492
"114",2480577,920746
"115",2493275,921189
"116",2519215,935517
"117",2538829,941993
"118",2554207,945750
"119",2558261,947232
"120",2605144,953911
"121",2607873,958223
"122",2617100,958350
"123",2632111,965872
"124",2641149,966539
"125",2644977,968810
"126",2652884,969303
"127",2687623,970741
"128",2708969,976050
"129",2754749,983338
"130",2756758,991867
"131",2757058,1000935
"132",2758455,1004379
"133",2759463,1006826
"134",2760734,1007018
"135",2762353,1008030
"136",2766477,1012141
"137",2787349,1014501
"138",2800342,1024683
"139",2802307,1025311
"140",2804960,1026120
"141",2817150,1037047
"142",2827087,1043124
"143",2836944,1049771
"144",2841426,1056253
"145",2886221,1078477
"146",2903272,1080017
"147",2911573,1081268
"148",2930586,1089570
"149",2965916,1094329
"150",3017042,1100132
"151",3045424,1100318
"152",3077935,1101073
"153",3088219,1101815
"154",3089530,1104540
"155",3104398,1106724
"156",3121109,1127629
"157",3144649,1138665
"158",3198195,1139463
"159",3204069,1142018
"160",3205854,1153897
"161",3240514,1154114
"162",3334077,1156809
"163",3577485,1157535
"164",3577598,1182940
"165",3585266,1189224
"166",3585952,1199449
"167",3620707,1204383
"168",3624053,1225910
"169",3628587,1245196
"170",3646049,1257566
"171",3648015,1269750
"172",3660187,1285762
"173",3661274,1290156
"174",3663755,1291408
"175",3677621,1295155
"176",3684307,1300976
"177",3706662,1301842
"178",3710962,1311102
"179",3772652,1312279
"180",3798233,1316361
"181",3846138,1318156
"182",3972794,1325452
"183",3978837,1335306
"184",3979014,1341512
"185",3979031,1342199
"186",4007786,1345419
"187",4027897,1357816
"188",4043322,1359413
"189",4069473,1375551
"190",4069497,1377713
"191",4071796,1380122
"192",4072704,1383693
"193",4080711,1387605
"194",4087609,1389717
"195",4104838,1395767
"196",4116335,1398121
"197",4127869,1400795
"198",4129956,1401826
"199",4130709,1407935
"200",4140573,1424500
"201",4140787,1433492
"202",4164114,1438656
"203",4303134,1441104
"204",4306315,1446048
"205",4365450,1448324
"206",4398819,1449567
"207",4489355,1451653
"208",4507502,1452191
"209",4508876,1455791
"210",4511956,1457425
"211",4525444,1458588
"212",4565131,1463892
"213",4567445,1464067
"214",4568093,1464526
"215",4625601,1465862
"216",4650153,1474396
"217",4650679,1491552
"218",4659433,1526834
"219",4700554,1528445
"220",4736605,1530079
"221",4766037,1536311
"222",4770307,1547744
"223",4771191,1552898
"224",4780717,1553560
"225",4801652,1556751
"226",4868042,1566026
"227",4868085,1575876
