"","X7.top","X7.bottom"
"1",575072,305944
"2",772234,749856
"3",937582,1320410
"4",937617,1523108
"5",1093628,1797586
"6",1273567,2238475
"7",1406376,3299053
"8",1462956,3408504
"9",1561933,4049230
"10",1671540,5714260
"11",1918319,6232825
"12",2313600,8078752
"13",2547348,8462909
"14",2879147,10082493
"15",2886419,10084475
"16",2905494,12192753
"17",2931872,14945207
"18",2950013,15045346
"19",2968725,15175438
"20",3624116,15175556
"21",3703893,15175665
"22",3711357,15202370
"23",3711389,15287623
"24",3730905,16283934
"25",3743715,16342634
"26",3941382,17106039
"27",4053059,17106220
"28",4113460,17180802
"29",4113809,20187123
"30",4207221,22253223
"31",4213517,23356988
"32",4238133,23357553
"33",4265972,23357870
"34",4357447,23358065
"35",4381966,23415372
"36",4394620,23415857
"37",4396881,26969780
"38",4418124,28158011
"39",4461466,28521454
"40",4461487,28521703
"41",4518893,29361090
"42",4570021,29597778
"43",4671955,29654391
"44",4673536,29891578
"45",4673702,30013315
"46",4673782,30177845
"47",4697032,30357592
"48",4798837,33317600
"49",4840304,35083069
"50",4859766,35116321
"51",4859825,37243716
"52",4860073,38580721
"53",4999685,38750177
"54",5054030,38966745
"55",5109521,38967030
"56",5238134,39732283
"57",5367334,39837647
"58",5493914,39953372
"59",5674196,41268010
"60",5676965,41268037
"61",5727111,41268376
"62",5781195,41301919
"63",5781254,41316474
"64",5781337,41655701
"65",5782504,41656083
"66",5806243,41656244
"67",5813518,41955146
"68",5884203,43563193
"69",5913447,43624005
"70",6099045,43729089
"71",6141077,43729164
"72",6384992,44684343
"73",6421911,44685432
"74",6422049,44842486
"75",6616805,44885690
"76",6616908,44921953
"77",7935698,44922199
"78",7940260,45169085
"79",8720762,45169091
"80",8748543,45425427
"81",8768799,47221071
"82",8947394,47662093
"83",8950278,48165463
"84",8969722,48792288
"85",9798939,48984676
"86",11031608,49002673
"87",12191221,49103749
"88",12257424,49255518
"89",12270651,49736768
"90",12335181,49881756
"91",12367264,51985576
"92",12382630,53115528
"93",12382798,55386368
"94",12399953,56287554
"95",12401427,56287909
"96",12604267,57801579
"97",12611256,57947151
"98",12653718,57976408
"99",12693193,58183102
"100",12714597,58190614
"101",12714612,58562434
"102",12726470,58609161
"103",12767099,58614455
"104",12812641,58624292
"105",12830273,58635169
"106",12918736,58645912
"107",12923818,58650602
"108",12977053,58662815
"109",12987204,58689713
"110",13366688,58695138
"111",13622588,58702843
"112",13622648,58714392
"113",13810781,58728270
"114",13811039,59190036
"115",13848522,59224497
"116",13880044,59344399
"117",13967898,59410927
"118",15518167,59655094
"119",15567697,59730041
"120",15730397,59923645
"121",15884419,60101994
"122",15884497,60128754
"123",15890369,60139762
"124",16157415,60223069
"125",16157452,60344948
"126",16175609,60347741
"127",16188499,60420296
"128",16188699,60494226
"129",16239044,60950143
"130",16249958,61116619
"131",16252581,61276870
"132",16562952,61558739
"133",16794473,61823369
"134",16858491,62095111
"135",16881585,62857700
"136",16898868,63409457
"137",17067041,63409971
"138",17069165,64256337
"139",17084768,64410992
"140",17084991,64786469
"141",17103673,64982860
"142",17421573,65082661
"143",17610893,65082818
"144",17671806,65187812
"145",17745715,65393875
"146",17750305,65953759
"147",17750410,66409700
"148",17846529,66476469
"149",17872086,66595823
"150",17893128,66595934
"151",17898455,66614682
"152",17899557,66614800
"153",18002339,66614815
"154",18018424,66750958
"155",18206065,66795248
"156",18269327,66821670
"157",18344319,66837978
"158",18345415,66845818
"159",18864652,66847779
"160",18958408,66868872
"161",19370221,66923829
"162",19422827,66948886
"163",19529308,67007928
"164",19671666,67010792
"165",19691826,67058147
"166",19743946,67062270
"167",19770427,67062276
"168",19814992,67075092
"169",19815110,67076184
"170",19821642,67081589
"171",19907672,67163590
"172",19958556,67201994
"173",19958752,67276296
"174",20163696,67278696
"175",20202133,67283841
"176",20228299,67288408
"177",20317856,67293963
"178",20334161,67303016
"179",20568677,67329706
"180",20683852,67367134
"181",20721711,67367190
"182",20769828,67391363
"183",20832232,67468468
"184",20848504,67474121
"185",20856932,67592115
"186",20902321,67762150
"187",20918508,67762318
"188",20918550,67773691
"189",21047681,67785112
"190",21079105,67865038
"191",21132543,67865082
"192",21134516,67885617
"193",21135082,67885854
"194",21190406,68009135
"195",21211178,68037797
"196",21227883,68401656
"197",21487880,68403192
"198",21520996,68670193
"199",21631222,68670910
"200",21646852,70659968
"201",21652879,70660237
"202",21748636,70832357
"203",21755614,70832447
"204",21755653,70906830
"205",21872941,71516067
"206",21966335,71562407
"207",21987170,72271290
"208",22031839,72327463
"209",22200651,72395997
"210",22262531,72658765
"211",22415409,72781931
"212",22428143,72951465
"213",22440886,72953724
"214",22561327,73001406
"215",22561733,73001454
"216",22561985,73181998
"217",22580104,73182309
"218",22580846,73215168
"219",22629676,73407985
"220",22680625,73430244
"221",22709454,73446887
"222",22714130,73851759
"223",22897586,73970619
"224",25880635,75392570
"225",26697473,76530634
"226",27064528,76901696
"227",27064888,77916248
"228",28238580,78211348
"229",28464973,79548764
"230",28465136,80523902
"231",30440084,80581702
"232",31576479,80591223
"233",31576556,80875915
"234",31576980,80877021
"235",31688674,80878056
"236",31760601,80949983
"237",31761636,81061677
"238",31762742,81062101
"239",32047434,81062178
"240",32056955,82198573
"241",32114755,84173521
"242",33089893,84173684
"243",34427309,84400077
"244",34722409,85573769
"245",35736961,85574129
"246",36108023,85941184
"247",37246087,86758022
"248",38668038,89741071
"249",38786898,89924527
"250",39191770,89929203
"251",39208413,89958032
"252",39230672,90008981
"253",39423489,90057811
"254",39456348,90058553
"255",39456659,90076672
"256",39637203,90076924
"257",39637251,90077330
"258",39684933,90197771
"259",39687192,90210514
"260",39856726,90223248
"261",39979892,90376126
"262",40242660,90438006
"263",40311194,90606818
"264",40367367,90651487
"265",41076250,90672322
"266",41122590,90765716
"267",41731827,90883004
"268",41806210,90883043
"269",41806300,90890021
"270",41978420,90985778
"271",41978689,90991805
"272",43967747,91007435
"273",43968464,91117661
"274",44235465,91150777
"275",44237001,91410774
"276",44600860,91427479
"277",44629522,91448251
"278",44752803,91503575
"279",44753040,91504141
"280",44773575,91506114
"281",44773619,91559552
"282",44853545,91590976
"283",44864966,91720107
"284",44876339,91720149
"285",44876507,91736336
"286",45046542,91781725
"287",45164536,91790153
"288",45170189,91806425
"289",45247294,91868829
"290",45271467,91916946
"291",45271523,91954805
"292",45308951,92069980
"293",45335641,92304496
"294",45344694,92320801
"295",45350249,92410358
"296",45354816,92436524
"297",45359961,92474961
"298",45362361,92679905
"299",45436663,92680101
"300",45475067,92730985
"301",45557068,92817015
"302",45562473,92823547
"303",45563565,92823665
"304",45576381,92868230
"305",45576387,92894711
"306",45580510,92946831
"307",45627865,92966991
"308",45630729,93109349
"309",45689771,93215830
"310",45714828,93268436
"311",45769785,93680249
"312",45790878,93774005
"313",45792839,94293242
"314",45800679,94294338
"315",45816987,94369330
"316",45843409,94432592
"317",45887699,94620233
"318",46023842,94636318
"319",46023857,94739100
"320",46023975,94740202
"321",46042723,94745529
"322",46042834,94766571
"323",46162188,94792128
"324",46228957,94888247
"325",46684898,94888352
"326",47244782,94892942
"327",47450845,94966851
"328",47555839,95027764
"329",47555996,95217084
"330",47655797,95534984
"331",47852188,95553666
"332",48227665,95553889
"333",48382320,95569492
"334",49228686,95571616
"335",49229200,95739789
"336",49780957,95757072
"337",50543546,95780166
"338",50815288,95844184
"339",51079918,96075705
"340",51361787,96386076
"341",51522038,96388699
"342",51688514,96399613
"343",52144431,96449958
"344",52218361,96450158
"345",52290916,96463048
"346",52293709,96481205
"347",52415588,96481242
"348",52498895,96748288
"349",52509903,96754160
"350",52536663,96754238
"351",52715012,96908260
"352",52908616,97070960
"353",52983563,97120490
"354",53227730,98670759
"355",53294258,98758613
"356",53414160,98790135
"357",53448621,98827618
"358",53910387,98827876
"359",53924265,99016009
"360",53935814,99016069
"361",53943519,99271969
"362",53948944,99651453
"363",53975842,99661604
"364",53988055,99714839
"365",53992745,99719921
"366",54003488,99808384
"367",54014365,99826016
"368",54024202,99871558
"369",54029496,99912187
"370",54076223,99924045
"371",54448043,99924060
"372",54455555,99945464
"373",54662249,99984939
"374",54691506,100027401
"375",54837078,100034390
"376",56350748,100237230
"377",56351103,100238704
"378",57252289,100255859
"379",59523129,100256027
"380",60653081,100271393
"381",62756901,100303476
"382",62901889,100368006
"383",63383139,100381233
"384",63534908,100447436
"385",63635984,101607049
"386",63653981,102839718
"387",63846369,103668935
"388",64473194,103688379
"389",64976564,103691263
"390",65417586,103869858
"391",67213230,103890114
"392",67469566,103917895
"393",67469572,104698397
"394",67716458,104702959
"395",67716704,106021749
"396",67752967,106021852
"397",67796171,106216608
"398",67953225,106216746
"399",67954314,106253665
"400",68909493,106497580
"401",68909568,106539612
"402",69014652,106725210
"403",69075464,106754454
"404",70683511,106825139
"405",70982413,106832414
"406",70982574,106856153
"407",70982956,106857320
"408",71322183,106857403
"409",71336738,106857462
"410",71370281,106911546
"411",71370620,106961692
"412",71370647,106964461
"413",72685285,107144743
"414",72801010,107271323
"415",72906374,107400523
"416",73671627,107529136
"417",73671912,107584627
"418",73888480,107638972
"419",74057936,107778584
"420",75394941,107778832
"421",77522336,107778891
"422",77555588,107798353
"423",79321057,107839820
"424",82281065,107941625
"425",82460812,107964875
"426",82625342,107964955
"427",82747079,107965121
"428",82984266,107966702
"429",83040879,108068636
"430",83277567,108119764
"431",84116954,108177170
"432",84117203,108177191
"433",84480646,108220533
"434",85668877,108241776
"435",89222800,108244037
"436",89223285,108256691
"437",89280592,108281210
"438",89280787,108372685
"439",89281104,108400524
"440",89281669,108425140
"441",90385434,108431436
"442",92451534,108524848
"443",95457855,108525197
"444",95532437,108585598
"445",95532618,108697275
"446",96296023,108894942
"447",96354723,108907752
"448",97351034,108927268
"449",97436287,108927300
"450",97462992,108934764
"451",97463101,109014541
