"","X13.top","X13.bottom"
"1",1922272,93996
"2",1924090,750721
"3",1924096,1588096
"4",1924308,1819097
"5",2443145,1871344
"6",2448886,1879459
"7",3492783,1956385
"8",3597684,2253994
"9",3598332,2384548
"10",3598398,2384588
"11",3598446,2423575
"12",3876299,2537464
"13",5582600,2688207
"14",5582643,2715723
"15",5588379,2738407
"16",6433534,2892488
"17",6515123,3257798
"18",6959846,3601543
"19",7396289,3627783
"20",7497853,3641800
"21",7697212,3654137
"22",10673479,3660927
"23",10917500,3661238
"24",10917537,3702323
"25",11642045,3746388
"26",11929419,3939143
"27",12339164,3953970
"28",12590746,4058151
"29",12696671,4137850
"30",12696677,4281450
"31",12943115,4577425
"32",13094577,4589176
"33",13095567,4641363
"34",13096474,4641757
"35",13247931,4641937
"36",15996319,4663344
"37",16002000,4663555
"38",16004680,4663736
"39",16075214,4663759
"40",16416603,4710444
"41",17094167,4806827
"42",17640047,4838865
"43",17751761,4896033
"44",18095492,4898387
"45",18193833,4976490
"46",18223764,5084787
"47",18259719,5294889
"48",18563525,5517549
"49",19911953,5525178
"50",20249148,5525666
"51",23428682,6103892
"52",23723907,6329025
"53",23744185,6492905
"54",23808496,6492932
"55",24086255,6698571
"56",24458469,6779581
"57",24458653,6822965
"58",24459961,7108205
"59",24480769,7154633
"60",24481324,7236070
"61",24654913,7238836
"62",24655390,7479144
"63",24655643,7479176
"64",24722558,7778701
"65",25863718,8018329
"66",25924006,8109051
"67",26591365,8153146
"68",26937248,8178207
"69",27057909,8292062
"70",28314171,8431002
"71",29577572,8434165
"72",29796933,8480193
"73",30198605,8480550
"74",31287837,8480804
"75",32369071,8523305
"76",32369508,8538543
"77",32861712,8627712
"78",33619203,8680475
"79",33713691,8726677
"80",33922576,8750629
"81",34258398,8753394
"82",34261055,8805102
"83",35126354,8824305
"84",35213372,8879484
"85",35312420,9004893
"86",35367497,9782364
"87",35443917,9782692
"88",35599231,9867998
"89",36448753,9868111
"90",36448961,10044938
"91",36610556,10045203
"92",37130608,10221521
"93",37813154,10368585
"94",38060479,10373387
"95",38220534,11091434
"96",38294701,11300699
"97",38302444,11423437
"98",38349525,12162744
"99",38543919,13182741
"100",38568485,13855884
"101",38744534,13856562
"102",38795472,13873743
"103",39632875,14170295
"104",39883262,14171754
"105",40231027,14172931
"106",40837530,15761282
"107",40962929,16041292
"108",41032065,16042284
"109",41032339,16453003
"110",41104198,16490754
"111",41107411,16644450
"112",41115866,17588142
"113",41255994,17588340
"114",41804666,17646135
"115",41911098,17646479
"116",41911146,17701761
"117",41911830,18360419
"118",41915310,18397856
"119",42220337,18647450
"120",42482467,18847768
"121",42520528,19003455
"122",42633833,19330827
"123",42792241,19966261
"124",42861935,19966387
"125",43023147,20490047
"126",43188982,20707453
"127",43302225,20931121
"128",43516889,21430457
"129",43538228,21551822
"130",43642753,21551916
"131",43927731,21564587
"132",45500760,21692332
"133",45552888,21785636
"134",45554583,21809213
"135",46383658,22186335
"136",46384597,22298305
"137",46568961,22310624
"138",46694320,22424028
"139",47270964,22514096
"140",47271259,22620754
"141",47369312,22983298
"142",47539905,22983354
"143",47800211,22983427
"144",47800288,23060687
"145",47836884,23099999
"146",48173904,23190568
"147",49548927,23190665
"148",49550353,23211687
"149",50067625,23247793
"150",51004284,23995635
"151",51764868,24329464
"152",51842138,24540178
"153",51863203,24899640
"154",51863595,24928490
"155",52192640,25180092
"156",52438269,25321469
"157",52496720,25414324
"158",52576225,25654752
"159",53494618,25730280
"160",53655819,25798319
"161",54244900,25808925
"162",54407966,26059088
"163",54408126,26132205
"164",54450153,26152180
"165",54450646,26365843
"166",54450807,26517382
"167",54451444,26844352
"168",54451474,27120212
"169",54475423,27225086
"170",54499227,28085380
"171",54721173,28670655
"172",54744763,28701917
"173",54792040,28812184
"174",54827145,28822767
"175",54828790,28844992
"176",54828895,28860031
"177",54893681,28880867
"178",54908590,28946538
"179",54942258,28999812
"180",54942387,29010077
"181",54944724,29288117
"182",54952117,29288231
"183",54952231,29295624
"184",55230271,29297961
"185",55240536,29298090
"186",55293810,29331758
"187",55359481,29346667
"188",55380317,29411453
"189",55395356,29411558
"190",55417581,29413203
"191",55428164,29448308
"192",55538431,29495585
"193",55569693,29519175
"194",56154968,29741121
"195",57015262,29764925
"196",57120136,29788874
"197",57395996,29788904
"198",57722966,29789541
"199",57874505,29789702
"200",58088168,29790195
"201",58108143,29832222
"202",58181260,29832382
"203",58431423,29995448
"204",58442029,30584529
"205",58510068,30745730
"206",58585596,31664123
"207",58826024,31743628
"208",58918879,31802079
"209",59060256,32047708
"210",59311858,32376753
"211",59340708,32377145
"212",59700170,32398210
"213",59910884,32475480
"214",60244713,33236064
"215",60992555,34172723
"216",61028661,34689995
"217",61049683,34691421
"218",61049780,36066444
"219",61140349,36403464
"220",61179661,36440060
"221",61256921,36440137
"222",61256994,36700443
"223",61257050,36871036
"224",61619594,36969089
"225",61726252,36969384
"226",61816320,37546028
"227",61929724,37671387
"228",61942043,37855751
"229",62054013,37856690
"230",62431135,38685765
"231",62454712,38687460
"232",62548016,38739588
"233",62675761,40312617
"234",62688432,40597595
"235",62688526,40702120
"236",62809891,40723459
"237",63309227,40938123
"238",63532895,41051366
"239",63750301,41217201
"240",64273961,41378413
"241",64274087,41448107
"242",64909521,41606515
"243",65236893,41719820
"244",65392580,41757881
"245",65592898,42020011
"246",65842492,42325038
"247",65879929,42328518
"248",66538587,42329202
"249",66593869,42329250
"250",66594213,42435682
"251",66652008,42984354
"252",66652206,43124482
"253",67595898,43132937
"254",67749594,43136150
"255",67787345,43208009
"256",68198064,43208283
"257",68199056,43277419
"258",68479066,43402818
"259",70067417,44009321
"260",70068594,44357086
"261",70070053,44607473
"262",70366605,45444876
"263",70383786,45495814
"264",70384464,45671863
"265",71057607,45696429
"266",72077604,45890823
"267",72816911,45937904
"268",72939649,45945647
"269",73148914,46019814
"270",73866961,46179869
"271",73871763,46427194
"272",74018827,47109740
"273",74195145,47629792
"274",74195410,47791387
"275",74372237,47791595
"276",74372350,48641117
"277",74457656,48796431
"278",74457984,48872851
"279",75235455,48927928
"280",75360864,49026976
"281",75416043,49113994
"282",75435246,49979293
"283",75486954,49981950
"284",75489719,50317772
"285",75513671,50526657
"286",75559873,50621145
"287",75612636,51378636
"288",75701805,51870840
"289",75717043,51871277
"290",75759544,52952511
"291",75759798,54041743
"292",75760155,54443415
