"","X8.top","X8.bottom"
"1",1053386,120435
"2",1160698,125333
"3",1185015,195687
"4",1455002,224710
"5",1743807,313102
"6",1744406,349640
"7",1745032,364454
"8",5290002,377979
"9",5439733,378019
"10",5440708,383558
"11",5440726,401278
"12",5513304,623275
"13",5585965,764688
"14",5610692,1153918
"15",5611235,1166884
"16",5742808,1223386
"17",5749901,1295220
"18",5758786,1485633
"19",6680562,1514155
"20",7442132,1529174
"21",7526467,1615820
"22",7534587,1861782
"23",7952592,1936076
"24",8063564,5665459
"25",8111491,5731019
"26",8255308,5852904
"27",9151527,6058607
"28",10090527,6069522
"29",10134623,7351769
"30",10361350,7351955
"31",11026134,7352327
"32",11164084,7846221
"33",16745072,7873594
"34",17323715,7961719
"35",21943945,7996939
"36",22117498,8004005
"37",22504896,8277997
"38",23450736,8415541
"39",24856996,8903537
"40",24894472,9077854
"41",25210938,9864948
"42",27518317,10596593
"43",30002333,10600448
"44",32291680,10625892
"45",33660884,11585555
"46",38468736,11585648
"47",38931192,11585839
"48",38931282,11889005
"49",39132956,12104816
"50",39337830,12179314
"51",40253142,12663161
"52",40443736,12775722
"53",41249555,14300947
"54",42120342,14402975
"55",42139962,14536342
"56",42141706,16232438
"57",42141784,16232911
"58",43786468,17069647
"59",43791359,19945856
"60",43867341,20473801
"61",44631679,21399901
"62",45088533,21401307
"63",45088728,21566380
"64",45088908,22117592
"65",45177221,22253181
"66",45739425,23086421
"67",45948849,23365006
"68",46180417,25992471
"69",46907401,27400127
"70",46912412,28635821
"71",48304261,28636030
"72",48455618,28805307
"73",49840740,28847261
"74",51383643,28876642
"75",51383741,29802446
"76",53462614,29802755
"77",54280314,29803046
"78",54433650,29803052
"79",54599084,30411454
"80",54699819,30893182
"81",55837309,31076436
"82",55918166,31287687
"83",56727597,31287735
"84",56836424,31872422
"85",57945462,31872769
"86",58010400,31873710
"87",59157179,32686452
"88",59158102,32839689
"89",59158976,34048432
"90",59656408,34965414
"91",60207480,34965600
"92",60244942,35775628
"93",60245035,35892944
"94",60312388,35893505
"95",60328214,35969564
"96",60849507,36026566
"97",60980771,36044896
"98",61534988,36064411
"99",61580456,36083822
"100",62452689,36085820
"101",62515034,36098306
"102",62602548,36148649
"103",63180878,36148655
"104",63510217,36219536
"105",63510238,36278356
"106",63510553,36337876
"107",63848412,36853384
"108",64205947,37020582
"109",64207013,38406630
"110",64207235,39052152
"111",64318029,39058610
"112",64570149,39085301
"113",64722463,40691504
"114",65332469,41841908
"115",65336571,42115523
"116",65781121,42215099
"117",65781269,42410302
"118",66014259,42530256
"119",67865395,42585045
"120",69738215,42880042
"121",69914504,43026918
"122",69964315,43122383
"123",70262451,43420519
"124",70357916,43470330
"125",70504792,43646619
"126",70799789,45519439
"127",70854578,47370575
"128",70974532,47603565
"129",71169735,47603713
"130",71269311,48048263
"131",71542926,48052365
"132",72693330,48662371
"133",74299533,48814685
"134",74326224,49066805
"135",74332682,49177599
"136",74978204,49177821
"137",76364252,49178887
"138",76531450,49536422
"139",77046958,49874281
"140",77106478,49874596
"141",77165298,49874617
"142",77236179,50203956
"143",77236185,50782286
"144",77286528,50869800
"145",77299014,50932145
"146",77301012,51804378
"147",77320423,51849846
"148",77339938,52404063
"149",77358268,52535327
"150",77415270,53056620
"151",77491329,53072446
"152",77491890,53139799
"153",77609206,53139892
"154",78419234,53177354
"155",78419420,53728426
"156",79336402,54225858
"157",80545145,54226732
"158",80698382,54227655
"159",81511124,55374434
"160",81512065,55439372
"161",81512412,56548410
"162",82097099,56657237
"163",82097147,57466668
"164",82308398,57547525
"165",82491652,58685015
"166",82973380,58785750
"167",83581782,58951184
"168",83581788,59104520
"169",83582079,59922220
"170",83582388,62001093
"171",84508192,62001191
"172",84537573,63544094
"173",84579527,64929216
"174",84748804,65080573
"175",84749013,66472422
"176",85984707,66477433
"177",87392363,67204417
"178",90019828,67435985
"179",90298413,67645409
"180",91131653,68207613
"181",91267242,68295926
"182",91818454,68296106
"183",91983527,68296301
"184",91984933,68753155
"185",92911033,69517493
"186",93438978,69593475
"187",96315187,69598366
"188",97151923,71243050
"189",97152396,71243128
"190",98848492,71244872
"191",98981859,71264492
"192",99083887,72135279
"193",100609112,72941098
"194",100721673,73131692
"195",101205520,74047004
"196",101280018,74251878
"197",101495829,74453552
"198",101798995,74453642
"199",101799186,74916098
"200",101799279,79723950
"201",102758942,81093154
"202",102784386,83382501
"203",102788241,85866517
"204",103519886,88173896
"205",104306980,88490362
"206",104481297,88527838
"207",104969293,89934098
"208",105106837,90879938
"209",105380829,91267336
"210",105387895,91440889
"211",105423115,96061119
"212",105511240,96639762
"213",105538613,102220750
"214",106032507,102358700
"215",106032879,103023484
"216",106033065,103250211
"217",107315312,103294307
"218",107326227,104233307
"219",107531930,105129526
"220",107653815,105273343
"221",107719375,105321270
"222",111448758,105432242
"223",111523052,105850247
"224",111769014,105858367
"225",111855660,105942702
"226",111870679,106704272
"227",111899201,107626048
"228",112089614,107634933
"229",112161448,107642026
"230",112217950,107773599
"231",112230916,107774142
"232",112620146,107798869
"233",112761559,107871530
"234",112983556,107944108
"235",113001276,107944126
"236",113006815,107945101
"237",113006855,108094832
"238",113020380,111639802
"239",113035194,111640428
"240",113071732,111641027
"241",113160124,111929832
"242",113189147,112199819
"243",113259501,112224136
"244",113264399,112331448
