"","X24.top","X24.bottom"
"1",32544,5362
"2",116407,146285
"3",196349,187727
"4",472570,228704
"5",472743,235427
"6",484453,315349
"7",497799,331998
"8",559397,345204
"9",587901,375571
"10",598207,396078
"11",601261,522618
"12",607947,527650
"13",610217,534025
"14",617166,640518
"15",656546,730897
"16",793634,843186
"17",877671,888176
"18",1054549,949440
"19",1088553,966321
"20",1131490,1013286
"21",1146812,1055912
"22",1167592,1140548
"23",1250826,1166098
"24",1324081,1202078
"25",1474214,1217631
"26",1503823,1338885
"27",1646149,1342388
"28",1697938,1437441
"29",1699402,1484073
"30",1796703,1601992
"31",1802385,1679985
"32",1886091,1680123
"33",1974364,1733972
"34",2012963,1780078
"35",2052799,1843921
"36",2060047,1925713
"37",2092109,1987681
"38",2167802,2017475
"39",2172628,2153006
"40",2218864,2169562
"41",2257839,2214963
"42",2310412,2220550
"43",2325777,2225667
"44",2353150,2377769
"45",2371319,2387821
"46",2397781,2401584
"47",2467065,2544364
"48",2624571,2741128
"49",2654558,2850691
"50",2684095,2886984
"51",2747768,2912415
"52",2775780,2919150
"53",2789039,2932256
"54",2823284,3016898
"55",2858355,3160881
"56",2892781,3218342
"57",2896435,3316092
"58",2911778,3317740
"59",3056638,3339045
"60",3060629,3346233
"61",3060904,3514170
"62",3145839,3531536
"63",3226102,3535384
"64",3251189,3557623
"65",3290291,3574505
"66",3295465,3782553
"67",3434629,3847290
"68",3445669,3917892
"69",3565702,3923036
"70",3607467,4013841
"71",3693344,4017922
"72",3709231,4021207
"73",3739862,4118931
"74",3740358,4172624
"75",3751381,4212614
"76",3764808,4505234
"77",3882700,4537941
"78",3935344,4542297
"79",3951014,4826917
"80",3995625,4884007
"81",3997945,4896710
"82",4002268,4973518
"83",4018734,4990998
"84",4018768,5155383
"85",4051913,5177820
"86",4058372,5187729
"87",4065251,5266392
"88",4205387,5295161
"89",4315310,5372325
"90",4366605,5446202
"91",4399293,5453673
"92",4422955,5640010
"93",4493110,5905729
"94",4738760,5966788
"95",4902906,5973820
"96",4961662,6136865
"97",4962253,6159136
"98",5027926,6176432
"99",5112280,6202302
"100",5221766,6219220
"101",5247101,6363137
"102",5439964,6466666
"103",5515742,6760920
"104",5697239,6766323
"105",5742032,6766653
"106",5771130,6774953
"107",5771384,6778506
"108",5822418,6789125
"109",5989251,6804816
"110",6009735,6811173
"111",6029556,6866479
"112",6032071,6867722
"113",6089360,6961277
"114",6343480,6963306
"115",6427074,6972369
"116",6448432,7098475
"117",6588132,7108695
"118",6644851,7133124
"119",6741415,7167862
"120",6760874,7175653
"121",6790800,7200347
"122",6897262,7309489
"123",6921967,7312608
"124",6954329,7365859
"125",6982570,7412299
"126",7046850,7503193
"127",7103277,7632275
"128",7130772,7678861
"129",7273222,8080753
"130",7322286,8093565
"131",7470921,8095659
"132",7501991,8101609
"133",7507823,8255005
"134",7554933,8287395
"135",7665875,8317486
"136",7820750,8375062
"137",7913547,8390970
"138",7948424,8417415
"139",7970506,8419479
"140",7970858,8477336
"141",7983721,8545860
"142",7984507,8773796
"143",8002301,8944510
"144",8028570,8996129
"145",8037574,9005798
"146",8148835,9008953
"147",8188832,9104779
"148",8251734,9117843
"149",8332912,9223287
"150",8393436,9460401
"151",8403267,9530295
"152",8513177,9628685
"153",8524803,9659324
"154",8573668,9675002
"155",8700077,9797914
"156",8724911,9804341
"157",8753100,9905018
"158",8770928,9934496
"159",8797395,9955710
"160",9141930,9956998
"161",9180143,9988725
"162",9236899,10024794
"163",9251970,10093629
"164",9344170,10093945
"165",9541659,10261563
"166",9550954,10317147
"167",9631441,10380902
"168",9803214,10459013
"169",9893906,10460964
"170",9930922,10494321
"171",9934418,10520381
"172",9958549,10683912
"173",9971564,10753766
"174",10036843,10782312
"175",10058705,10800126
"176",10316452,10813851
"177",10345541,10840648
"178",10386273,10925962
"179",10388129,10948004
"180",10388345,10994300
"181",10480824,11008946
"182",10550779,11016968
"183",10606119,11059389
"184",10667472,11170775
"185",10722630,11232767
"186",10741307,11252341
"187",10750818,11308559
"188",10846387,11353951
"189",10857840,11371505
"190",10865912,11420202
"191",10881183,11457194
"192",10938313,11676572
"193",11062266,11722052
"194",11123974,11765343
"195",11399217,11822113
"196",11427631,11931374
"197",11432214,12291256
"198",11567929,12310584
"199",11569127,12383162
"200",11573367,12645815
"201",11766284,12699529
"202",11794621,12763359
"203",11809494,12763835
"204",11906214,12829920
"205",12003939,12945870
"206",12036625,13030483
"207",12056561,13089608
"208",12089664,13168804
"209",12266588,13222381
"210",12282778,13264554
"211",12457184,13365919
"212",12480884,13370486
