"","X7.top","X7.bottom"
"1",50777,14610
"2",85512,15884
"3",88598,89534
"4",290163,178594
"5",291209,181610
"6",293246,205393
"7",402744,240240
"8",410581,371350
"9",417246,371666
"10",422118,466157
"11",423039,471106
"12",433554,491905
"13",457770,518064
"14",592105,521530
"15",607457,557452
"16",718491,610888
"17",781343,748859
"18",790490,767049
"19",804722,821613
"20",812650,845157
"21",815330,850356
"22",839008,853270
"23",918602,872019
"24",948474,907997
"25",964934,936682
"26",1002196,1046009
"27",1002638,1130353
"28",1011793,1206395
"29",1012170,1226603
"30",1018580,1226773
"31",1068241,1315503
"32",1085094,1323520
"33",1224993,1326863
"34",1271568,1351586
"35",1276029,1367129
"36",1277199,1388824
"37",1281914,1402579
"38",1290972,1453287
"39",1302679,1483037
"40",1306523,1583768
"41",1306787,1592458
"42",1310577,1604826
"43",1333905,1607508
"44",1334952,1621320
"45",1407818,1635860
"46",1416376,1681416
"47",1424331,1694348
"48",1453558,1847411
"49",1542597,1882667
"50",1575620,1989120
"51",1593673,2001493
"52",1608987,2098218
"53",1667909,2153432
"54",1738292,2333634
"55",1744459,2473804
"56",1804027,2504470
"57",1804345,2505291
"58",1805788,2742275
"59",1830043,2771801
"60",1839032,2772579
"61",1880647,2851881
"62",1889482,2875425
"63",1892573,2897653
"64",1893681,2905333
"65",1894816,2931532
"66",1906449,2941734
"67",1909281,3011439
"68",1910840,3015418
"69",1941744,3059308
"70",1942105,3061812
"71",1946492,3062734
"72",1947977,3082169
"73",1952440,3092799
"74",1966709,3094955
"75",1987715,3118121
"76",1992216,3162846
"77",2007179,3283100
"78",2010092,3289031
"79",2038167,3298873
"80",2038476,3399074
"81",2044216,3405101
"82",2050817,3412259
"83",2055951,3465830
"84",2071104,3467009
"85",2079708,3511530
"86",2084788,3527658
"87",2091866,3536361
"88",2098764,3564745
"89",2099538,3584821
"90",2105915,3597621
"91",2114565,3708339
"92",2116197,3863787
"93",2133723,3896616
"94",2139810,4013595
"95",2142848,4096008
"96",2163090,4237662
"97",2216495,4249535
"98",2268732,4281041
"99",2323567,4331983
"100",2326855,4467332
"101",2345427,4611158
"102",2345903,4709528
"103",2490908,4788633
"104",2538147,4884159
"105",2551192,5066488
"106",2560520,5148686
"107",2588745,5507666
"108",2595162,5594884
"109",2595794,5649943
"110",2609242,5734949
"111",2617393,5865915
"112",2622237,5897380
"113",2624557,5969361
"114",2646675,6418060
"115",2646777,6594887
"116",2647271,6673330
"117",2647767,6788049
"118",2649100,6951220
"119",2669593,7149872
"120",2669835,7157303
"121",2677377,7357705
"122",2678622,7429533
"123",2680765,7429563
"124",2681469,7479563
"125",2728496,7552735
"126",2747094,7695698
"127",2813222,7713507
"128",2815045,7728373
"129",2815547,7742581
"130",2816113,7752381
"131",2828918,7819525
"132",2864669,7832767
"133",2874739,7833882
"134",2886300,8045974
"135",2886779,8086808
"136",2887377,8091227
"137",2893048,8126360
"138",2893443,8288981
"139",2896607,8348730
"140",2898433,8465509
"141",2904635,8472020
"142",2906032,8472079
"143",2915926,8486576
"144",2916761,8493924
"145",2917039,8599535
