"","X4.top","X4.bottom"
"1",20515,30741
"2",42801,127200
"3",66812,134151
"4",73124,138737
"5",104384,185445
"6",106592,188280
"7",108788,193284
"8",110956,205312
"9",113153,222837
"10",114536,226690
"11",116740,236429
"12",118510,309316
"13",155040,339258
"14",158151,350057
"15",160336,353518
"16",160706,355915
"17",165381,362975
"18",193207,363031
"19",199974,371730
"20",351617,392168
"21",432628,395499
"22",446262,401541
"23",499416,454712
"24",547133,462927
"25",647402,468029
"26",681573,472611
"27",823938,487482
"28",824701,502998
"29",994488,505882
"30",995256,556116
"31",1104514,556546
"32",1119756,562371
"33",1211997,580961
"34",1214255,593841
"35",1222033,595022
"36",1268933,614099
"37",1370249,640019
"38",1502405,661912
"39",1582352,663402
"40",1691977,671371
"41",1720271,671905
"42",1776221,678338
"43",1827385,700411
"44",1973336,741746
"45",2281260,745087
"46",2308938,775578
"47",2424201,796587
"48",2512229,799111
"49",2529233,812602
"50",2603024,824385
"51",2871635,825182
"52",3029735,825710
"53",3129888,871275
"54",3265101,878507
"55",3306854,884137
"56",3340536,904125
"57",3341679,913206
"58",3513516,916772
"59",3540344,925884
"60",3586317,928478
"61",3651776,929824
"62",3659723,935203
"63",3682476,947330
"64",3731744,947940
"65",3748234,950677
"66",3907492,950686
"67",4053914,962179
"68",4212612,998474
"69",4248770,1055906
"70",4261746,1059846
"71",4266837,1068282
"72",4281755,1070942
"73",4283996,1076268
"74",4330165,1086740
"75",4333792,1086943
"76",4337188,1089636
"77",4434206,1096002
"78",4435780,1110812
"79",4457498,1131279
"80",4470287,1138640
"81",4481579,1149632
"82",4490249,1150451
"83",4492872,1155782
"84",4508310,1224195
"85",4552319,1255519
"86",4575051,1260366
"87",4582928,1292696
"88",4601172,1297243
"89",4605812,1298561
"90",4608053,1299755
"91",4654939,1302990
"92",4676673,1307509
"93",4704793,1312122
"94",4711966,1315317
"95",4712533,1337980
"96",4721240,1346734
"97",4735346,1347484
"98",4772030,1348623
"99",4775238,1350605
"100",4789410,1351722
"101",4837318,1363775
"102",4846116,1365504
"103",4846682,1367621
"104",4849171,1368032
"105",4926039,1372716
"106",4929968,1398599
"107",4930267,1403965
"108",5008421,1412863
"109",5016461,1420444
"110",5027134,1422911
"111",5028994,1428767
"112",5057650,1430848
"113",5063907,1446218
"114",5066173,1459094
"115",5067983,1462695
"116",5081304,1464259
"117",5091087,1468739
"118",5102577,1481576
"119",5105788,1490408
"120",5117073,1527528
"121",5131399,1543126
"122",5154573,1548646
"123",5169382,1558005
"124",5169785,1624222
"125",5171216,1654515
"126",5176536,1660056
"127",5203220,1662734
"128",5212717,1667619
"129",5214050,1674273
"130",5216768,1685258
"131",5217244,1687665
"132",5222114,1712165
"133",5229707,1723739
"134",5264477,1782061
"135",5271509,1788508
"136",5279404,1809211
"137",5292869,1813122
"138",5318122,1834942
"139",5410182,1886383
"140",5417659,1895047
"141",5417694,1895935
"142",5429953,1926064
"143",5431566,1938957
"144",5436109,1941218
"145",5456231,1966115
"146",5457211,1980417
"147",5457259,2037475
"148",5457597,2055095
"149",5459254,2063197
"150",5467860,2101627
"151",5481900,2105357
"152",5486257,2112864
"153",5488230,2119203
"154",5491565,2120583
"155",5495013,2140143
"156",5495564,2140994
"157",5588048,2147514
"158",5600382,2168726
"159",5609603,2175316
