"","X10.top","X10.bottom"
"1",4828,171229
"2",9628,175619
"3",11829,211920
"4",15425,279795
"5",18056,283555
"6",27084,295252
"7",29288,390499
"8",41255,523409
"9",54767,547108
"10",59159,581748
"11",61609,589075
"12",66908,599249
"13",70543,621086
"14",72718,622789
"15",84146,672314
"16",125675,697716
"17",130149,762733
"18",177354,790924
"19",179573,816746
"20",190806,830276
"21",235380,835519
"22",239228,837323
"23",249854,854064
"24",251768,854798
"25",281685,858901
"26",298940,859339
"27",309252,890736
"28",317037,904675
"29",338879,909594
"30",339985,964718
"31",397436,983081
"32",478662,995574
"33",611006,1003361
"34",617353,1052027
"35",633304,1060330
"36",704614,1060723
"37",715911,1087589
"38",758476,1088934
"39",776712,1091177
"40",778160,1094461
"41",781720,1095451
"42",812391,1110668
"43",813264,1117168
"44",825185,1119512
"45",827761,1125414
"46",834637,1126517
"47",834837,1139978
"48",836722,1141584
"49",861436,1145286
"50",907594,1162150
"51",909153,1190573
"52",914134,1198948
"53",919077,1203234
"54",920864,1209031
"55",1036422,1219868
"56",1039035,1220071
"57",1167851,1252631
"58",1169058,1259270
"59",1177218,1333958
"60",1304802,1362315
"61",1365369,1374459
"62",1374793,1396876
"63",1379570,1419690
"64",1400565,1445274
"65",1429567,1453174
"66",1497428,1453666
"67",1594466,1538332
"68",1622908,1546996
"69",1627893,1563877
"70",1690576,1574177
"71",1711734,1763589
"72",1722156,1794939
"73",1820682,1833553
"74",1827892,1838127
"75",1981635,1862381
"76",2004653,1961665
"77",2077585,2047974
"78",2139255,2058032
"79",2222500,2104540
"80",2236663,2126819
"81",2284707,2153412
"82",2301275,2153694
"83",2330560,2202935
"84",2342576,2228980
"85",2398653,2229289
"86",2525695,2285365
"87",2564693,2299967
"88",2564845,2300706
"89",2611374,2320605
"90",2639684,2366291
"91",2682922,2374892
"92",2800967,2406734
"93",2948819,2419836
"94",2958134,2428634
"95",2963986,2458425
"96",3050603,2490998
"97",3076831,2494271
"98",3140879,2507363
"99",3200503,2510169
"100",3248080,2549873
"101",3313872,2587721
"102",3394036,2626715
"103",3580461,2628694
"104",3602252,2676479
"105",3662405,2678295
"106",3670493,2739221
"107",3681935,2751844
"108",3812731,2763906
"109",3852893,2794491
"110",3896314,2925002
"111",3898105,2928625
"112",3980189,3003067
"113",4014010,3023475
"114",4040458,3059993
"115",4095996,3064498
"116",4115453,3069266
"117",4138400,3071553
"118",4153071,3075029
"119",4164455,3131242
"120",4182832,3146940
"121",4229505,3181900
"122",4239389,3220423
"123",4338270,3275237
"124",4357071,3280655
"125",4357753,3283048
"126",4390162,3303713
"127",4459911,3326746
"128",4534365,3370360
"129",4620227,3391025
"130",4743353,3454743
"131",4760695,3477755
"132",4895186,3485664
"133",4904245,3487612
"134",4953054,3596088
"135",4966894,3599124
"136",4980464,3600851
"137",4992499,3610781
"138",5002198,3614693
"139",5096689,3701184
"140",5120609,3703665
"141",5120811,3740465
"142",5186099,3769326
"143",5187828,3837110
"144",5208725,3867741
"145",5209635,3868089
"146",5247108,3868369
"147",5274231,3898383
"148",5297482,3898418
"149",5354582,3898733
"150",5358167,3898803
"151",5386944,3898838
"152",5399751,3898908
"153",5414617,3899358
"154",5460764,3899672
"155",5467522,3899812
"156",5602837,3900022
"157",5653822,3900057
"158",5748025,3900162
"159",5909856,3900267
"160",5925376,3933743
"161",5937634,4019963
"162",5955154,4074490
"163",6054096,4137123
"164",6090933,4391372
"165",6268834,4399678
"166",6284493,4490404
"167",6286979,4556279
"168",6361250,4664906
"169",6435284,4670959
"170",6460404,4701597
"171",6590044,4719628
"172",6603099,4781029
"173",6604220,4785256
"174",6710500,4928349
"175",6736424,4973952
"176",6809110,5071010
"177",7144591,5084953
"178",7210267,5098325
"179",7259508,5101538
"180",7328257,5137588
"181",7361034,5177540
"182",7362260,5236305
"183",7452725,5575914
"184",7458949,5955289
"185",7541054,5972184
"186",7570763,5972415
"187",7584955,5972613
"188",7617590,5990098
"189",7690608,6122400
"190",7690708,6138174
"191",7692210,6208536
"192",7735281,6440658
"193",7738777,6556756
"194",7750852,6560570
"195",7801760,6631475
"196",7807319,6641525
"197",7834373,7083045
"198",7876371,7237032
"199",7893252,7267912
"200",7894506,7377049
"201",7913545,7497550
"202",7929678,7642974
"203",7939580,7673669
"204",7944099,7829011
"205",7954450,7954995
"206",7993050,8115953
"207",8039105,8301992
"208",8039435,8451769
"209",8062735,8777991
"210",8071115,8795246
"211",8074352,8891693
"212",8081456,8946393
"213",8304634,9019476
"214",8305600,9057114
"215",8459734,9112310
"216",8537466,9318333
"217",8739539,9433728
"218",8850894,9533717
"219",8866304,9543508
"220",8867579,9724739
"221",8891654,9789870
"222",8924061,9800751
"223",8976302,9897074
"224",9005285,9927108
"225",9268913,9934485
"226",9269267,9963941
"227",9367728,10043078
"228",9504565,10061197
"229",9537061,10108951
"230",9561584,10164437
"231",9576546,10174171
"232",9598877,10239681
"233",9615380,10261333
"234",9637777,10302404
"235",9646443,10393949
"236",9663623,10411150
"237",9699733,10422536
"238",9710387,10460344
"239",9726939,10469198
"240",9814689,10503297
"241",9827893,10535566
"242",9847962,10555283
"243",9926548,10561214
"244",9939524,10567836
"245",9949601,10702924
"246",9973830,10734821
"247",10164439,10745908
"248",10181831,10789537
"249",10202355,10799741
"250",10259431,10862378
"251",10437332,10862428
"252",10486045,10910622
"253",10618277,11306626
"254",10745829,11367064
"255",10837517,11440858
"256",10930301,11496754
"257",10934017,11501502
"258",10961872,11672395
"259",10992182,11726442
"260",11005695,11757705
"261",11108343,11928473
"262",11191078,12054066
"263",11250304,12092882
"264",11275560,12168771
"265",11291060,12279923
"266",11676147,12302775
"267",11695938,12335970
"268",11800467,12336469
"269",11938427,12437191
"270",11964586,12440262
"271",11967862,12515698
"272",11976114,12603074
"273",11984902,12705768
"274",11998543,12708838
"275",12000754,12728919
"276",12011060,12736904
"277",12049332,12759682
"278",12092497,12822425
"279",12107599,12869663
"280",12125997,12946716
"281",12128189,12954299
"282",12221497,12980372
"283",12227113,13086399
"284",12229093,13091359
"285",12248515,13101783
"286",12251703,13181700
"287",12260359,13224089
"288",12264978,13268663
"289",12268509,13286912
"290",12268670,13391927
"291",12277679,13393880
"292",12286422,13409322
"293",12293372,13474569
"294",12308773,13503922
"295",12419040,13520891
"296",12419096,13551625
"297",12423185,13572489
"298",12479098,13583432
"299",12501389,13633069
"300",12663019,13674216
"301",12730831,13730133
"302",12736135,13736509
"303",12747436,13751287
"304",12759464,13763277
"305",12761877,13807345
"306",12785762,13868615
"307",12793831,13932496
"308",12794222,13987097
"309",12794611,14154603
"310",12795392,14172465
"311",12795511,14176552
"312",12820496,14182438
"313",12847819,14188201
"314",12853773,14188947
"315",12854864,14208344
"316",12855016,14220333
"317",12855498,14225166
"318",12855650,14245166
"319",12856172,14425062
"320",12856827,14434278
"321",12878657,14485059
"322",12904389,14565918
"323",12915354,14580606
"324",12932682,14614912
"325",12941131,14617560
"326",12954883,14618866
"327",13012697,14619031
"328",13035052,14629286
"329",13053579,14673516
"330",13077683,14700885
"331",13096429,14706543
"332",13099204,14728410
"333",13107924,14737189
"334",13169131,14747959
"335",13181387,14757785
"336",13208093,14758319
"337",13269535,14807984
"338",13311084,14839537
"339",13329948,14887748
"340",13381055,14895113
"341",13387648,14904075
"342",13417602,14908548
"343",13433000,14912670
"344",13437984,14925829
"345",13450649,14950057
"346",13451047,14953471
"347",13462762,14959790
"348",13483187,14964912
"349",13507374,14966917
"350",13522651,15067833
"351",13545151,15097258
"352",13569782,15110385
"353",13574240,15122999
"354",13582594,15131333
"355",13618335,15139593
"356",13641724,15168220
"357",13642110,15168838
"358",13643852,15176786
"359",13660186,15178378
"360",13677899,15188040
"361",13680281,15196801
"362",13710799,15210880
"363",13731266,15260990
"364",13734661,15274568
"365",13735167,15310100
"366",13735414,15312266
"367",13736271,15388631
"368",13742335,15400375
"369",13771742,15406599
"370",13776248,15407717
"371",13807049,15411457
"372",13811373,15415680
"373",13830764,15457556
"374",13872827,15460111
"375",13886725,15483299
"376",13897923,15491904
"377",13917742,15495338
"378",13920362,15511245
"379",13930755,15519193
"380",13953111,15541826
"381",13953429,15543001
"382",13960734,15551892
"383",13969563,15554696
"384",14036421,15566599
"385",14041094,15577746
"386",14221114,15587330
"387",14222756,15623791
"388",14410078,15625355
"389",14452061,15628273
"390",14528237,15634577
"391",14542255,15676207
"392",14623364,15676329
"393",14624337,15713648
"394",14630637,15731760
"395",14693143,15732757
"396",14752280,15742543
"397",14757325,15746859
"398",14775861,15770748
"399",14934869,15852960
"400",14937856,15872503
"401",15037606,15876784
"402",15041850,15885485
"403",15052935,15903750
"404",15108800,15922878
"405",15113698,15925672
"406",15116689,15933373
"407",15128791,16040853
"408",15168212,16057495
"409",15207156,16059686
"410",15217509,16196841
"411",15217762,16199236
"412",15219404,16329690
"413",15254780,16394891
"414",15293655,16397407
"415",15369614,16398553
"416",15374117,16417679
"417",15396172,16423615
"418",15404190,16440291
"419",15413419,16441894
"420",15422586,16477909
"421",15424525,16494183
"422",15425327,16526281
"423",15449832,16706600
"424",15459752,16711029
"425",15460186,16752427
"426",15479293,16768837
"427",15490029,16879657
"428",15493012,16879858
"429",15496638,16969627
"430",15514382,16986820
"431",15529816,17067971
"432",15531976,17111777
"433",15599102,17122357
"434",15600055,17136459
"435",15605624,17193069
"436",15606963,17227579
"437",15617782,17258898
"438",15643959,17290347
"439",15663600,17311479
"440",15670453,17359330
"441",15700647,17411556
"442",15707115,17433625
"443",15720856,17462389
"444",15804881,17487337
"445",15836869,17503375
"446",15928147,17575344
"447",15929728,17619151
"448",15959142,17621032
"449",16010162,17621061
"450",16103980,17631842
"451",16133714,17633986
"452",16145045,17665291
"453",16243891,17668839
"454",16245458,17706761
"455",16332381,17706822
"456",16411527,17711201
"457",16428530,17737651
"458",16470508,17741977
"459",16475056,17745379
"460",16479104,17747209
"461",16518101,17801254
"462",16531397,17828748
"463",16581817,17890231
"464",16609322,17955102
"465",16653200,17973932
"466",16674729,18007529
"467",16690871,18033987
"468",16732284,18035128
