"","X23.top","X23.bottom"
"1",165522,55334
"2",207820,138836
"3",229569,344948
"4",336979,518036
"5",533264,630374
"6",615066,741306
"7",689367,745491
"8",713225,802278
"9",756065,811073
"10",772218,842429
"11",863533,907888
"12",896075,937340
"13",914902,1194054
"14",1060533,1207584
"15",1071612,1233768
"16",1209607,1338851
"17",1420245,1475771
"18",1551616,1651004
"19",1602626,1796510
"20",1737433,1831102
"21",1816238,2042911
"22",1936086,2347088
"23",1970011,2449448
"24",2104133,2475515
"25",2239826,2478225
"26",2285045,2821187
"27",2360683,2827907
"28",2382961,2863643
"29",2495392,2896201
"30",2498222,2904472
"31",2521182,2944958
"32",2567141,3044687
"33",2568154,3148850
"34",2635919,3246828
"35",2671284,3455840
"36",2843442,3538297
"37",2948187,3690537
"38",2983108,3772583
"39",3000719,3825137
"40",3066963,3880797
"41",3083024,3894921
"42",3134471,3936089
"43",3234141,4169926
"44",3245581,4243211
"45",3377113,4342779
"46",3498581,4526795
"47",3521555,4631644
"48",3555892,4748699
"49",3628440,4799691
"50",3680197,4823845
"51",3895632,4844496
"52",4030898,4905498
"53",4056882,4977162
"54",4218922,4993055
"55",4262957,5035785
"56",4281056,5114348
"57",4289082,5114362
"58",4357268,5136149
"59",4445661,5138408
"60",4462066,5138737
"61",4482480,5140665
"62",4493216,5168378
"63",4529179,5319775
"64",4561995,5380399
"65",4636368,5437435
"66",4638164,5453649
"67",4756280,5545044
"68",4835547,5652705
"69",4936522,5696118
"70",5027339,5720972
"71",5078458,5731136
"72",5262571,5800447
"73",5298742,5892889
"74",5383561,6029951
"75",5397540,6130564
"76",5522157,6143345
"77",5536893,6198711
"78",5582767,6203387
"79",5593179,6254738
"80",5601736,6323947
"81",5741904,6365381
"82",5784625,6516511
"83",5785265,6638909
"84",6094636,6703306
"85",6345384,6848830
"86",6408778,6851768
"87",6519995,6977634
"88",6582492,7009022
"89",6637381,7083270
"90",6637402,7191919
"91",6809453,7211944
"92",6957071,7258092
"93",7040488,7369952
"94",7094325,7420639
"95",7192507,7424243
"96",7230037,7473275
"97",7256631,7593515
"98",7406571,7677312
"99",7465227,7732692
"100",7573185,7868981
"101",7573864,7875794
"102",7581356,7881206
"103",7756442,7891120
"104",7857085,7904490
"105",7881732,8114474
"106",7882184,8213191
"107",7930601,8238191
"108",7949232,8335593
"109",8069158,8345748
"110",8205351,8376843
"111",8255132,8379417
"112",8593350,8386670
"113",8650848,8493301
"114",8774532,8520047
"115",8782312,8803214
"116",8831503,8865325
"117",8858052,8866674
"118",8866332,8875009
"119",8898449,8912120
"120",8905200,9035772
"121",9058530,9042203
"122",9058703,9079118
"123",9095549,9229269
"124",9155444,9341035
"125",9267057,9438162
"126",9285526,9519226
"127",9482936,9607547
"128",9538677,9636348
"129",9567182,9679190
"130",9586341,9700143
"131",9622971,9719194
"132",9946899,9763631
"133",9992574,9827633
"134",10047140,9983360
"135",10147461,9999417
"136",10149835,10041976
"137",10150064,10061049
"138",10294030,10120322
"139",10296877,10160910
"140",10360593,10165076
"141",10418801,10242869
"142",10424459,10288912
"143",10484018,10322697
"144",10833981,10459135
"145",11017340,10509074
"146",11073841,10635220
"147",11082384,10749843
"148",11112525,10766272
"149",11128358,10776552
"150",11149143,10799554
"151",11163151,10825799
"152",11239470,10866711
"153",11365109,10898766
"154",11401565,10955266
"155",11470270,10967537
"156",11601344,11029382
"157",11722643,11123879
"158",11766552,11135460
"159",11784852,11149804
"160",12015996,11267778
"161",12103525,11337993
"162",12108265,11385088
"163",12142228,11399763
"164",12178954,11456193
"165",12217599,11492138
"166",12265877,11595748
"167",12303948,11610047
"168",12430614,11614796
"169",12442658,11761513
"170",12793134,11845366
"171",12855059,11912032
"172",12871732,11918564
"173",12945981,11944678
"174",13015010,11980212
"175",13182429,11986594
"176",13204989,12010205
"177",13256511,12085803
"178",13293407,12123145
"179",13429105,12187948
"180",13514881,12209952
"181",13547036,12221840
"182",13608765,12228618
"183",14417948,12340062
"184",14718110,12359667
"185",14820071,12425190
"186",14875052,12455130
"187",15011095,12460181
"188",15019276,12524063
"189",15072719,12577721
"190",15090982,12587748
"191",15131937,12660559
"192",15162417,12763629
"193",15360584,12788888
"194",15395112,12828602
"195",15405510,12843769
